날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,35400,35950,35250,35750,471,0.42134831460674155
2023-12-06,35750,36100,35300,35750,539,0.0
2023-12-07,35400,36350,35100,36100,935,0.9790209790209791
2023-12-08,36050,36150,35800,35950,391,-0.41551246537396125
2023-12-11,35800,36600,35300,36300,1602,0.9735744089012517
2023-12-12,36600,36600,35750,36350,526,0.13774104683195593
2023-12-13,36350,36350,36000,36250,162,-0.2751031636863824
2023-12-14,36500,36500,35800,36100,511,-0.41379310344827586
2023-12-15,36300,36300,35700,35900,539,-0.554016620498615
2023-12-18,35900,36050,35650,36050,423,0.4178272980501393
2023-12-19,36000,36900,35850,36250,259,0.5547850208044383
2023-12-20,36500,36500,36000,36250,1502,0.0
2023-12-21,36250,36250,35800,36100,697,-0.41379310344827586
2023-12-22,36100,37500,35500,36750,908,1.8005540166204987
2023-12-26,36750,37200,36250,37100,14500,0.9523809523809524
2023-12-27,37100,37200,36300,37000,241,-0.2695417789757413
2023-12-28,37450,37450,36650,37000,187,0.0
2024-01-02,36550,37100,35500,35950,726,-2.837837837837838
2024-01-03,36000,36200,35600,35850,14035,-0.27816411682892905
2024-01-04,36150,36400,35400,35950,251,0.2789400278940028
2024-01-05,36100,36100,35500,36000,108,0.13908205841446453
2024-01-08,36700,36700,35650,35850,245,-0.4166666666666667
2024-01-09,36200,36200,35450,35900,296,0.1394700139470014
2024-01-10,36250,36250,35000,36000,240,0.2785515320334262
2024-01-11,35600,36150,35500,35900,189,-0.2777777777777778
2024-01-12,35900,36200,35600,36000,270,0.2785515320334262
2024-01-15,36450,36450,35000,35800,377,-0.5555555555555556
2024-01-16,36000,36000,34550,35750,211,-0.13966480446927373
2024-01-17,35800,35800,34600,35000,617,-2.097902097902098
2024-01-18,34950,35000,34950,35000,75,0.0
2024-01-19,35000,35100,34450,34800,380,-0.5714285714285714
2024-01-22,35000,35000,34250,34700,256,-0.28735632183908044
2024-01-23,34700,34700,34400,34600,191,-0.2881844380403458
2024-01-24,34900,34900,34400,34600,62,0.0
