날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,26000,26450,25300,26450,3268,0.5703422053231939
2023-12-06,25800,26200,25350,25950,4126,-1.890359168241966
2023-12-07,25950,31000,25400,28200,73642,8.670520231213873
2023-12-08,27400,30000,27100,28000,17286,-0.7092198581560284
2023-12-11,28100,29100,27450,28200,7189,0.7142857142857143
2023-12-12,27750,28250,27350,28150,7414,-0.1773049645390071
2023-12-13,28300,28300,26950,27050,5875,-3.9076376554174073
2023-12-14,27100,28600,26700,27750,8597,2.5878003696857674
2023-12-15,27750,28450,27100,28350,3203,2.1621621621621623
2023-12-18,28700,29350,27850,29000,4404,2.2927689594356258
2023-12-19,29100,29350,28400,29150,4603,0.5172413793103449
2023-12-20,29150,34100,29150,30700,104109,5.317324185248713
2023-12-21,30700,31600,29500,30200,14587,-1.6286644951140066
2023-12-22,30300,30900,29700,30200,10328,0.0
2023-12-26,30200,30200,28200,28200,6757,-6.622516556291391
2023-12-27,28250,28900,26800,27250,6353,-3.368794326241135
2023-12-28,27700,28950,27250,28900,6017,6.055045871559633
2024-01-02,29850,30500,28900,30250,7911,4.671280276816609
2024-01-03,29850,31000,29250,29750,9526,-1.6528925619834711
2024-01-04,29550,30400,29400,29600,5735,-0.5042016806722689
2024-01-05,30600,31350,29250,30950,13901,4.5608108108108105
2024-01-08,30900,31450,29800,29800,6026,-3.715670436187399
2024-01-09,29850,31100,29850,30050,5281,0.8389261744966443
2024-01-10,30050,30850,29550,30200,4368,0.49916805324459235
2024-01-11,30300,30900,29600,30350,2082,0.49668874172185434
2024-01-12,29700,30250,28400,29000,3725,-4.448105436573312
2024-01-15,30000,33050,28950,29700,27510,2.413793103448276
2024-01-16,29300,29500,28800,29150,3691,-1.8518518518518516
2024-01-17,29150,29450,28050,28550,2235,-2.0583190394511153
2024-01-18,29000,29000,27500,27850,3255,-2.4518388791593697
2024-01-19,28150,28200,26800,26850,3572,-3.5906642728904847
2024-01-22,26950,27800,26800,27050,764,0.74487895716946
2024-01-23,27000,27650,26600,27450,929,1.478743068391867
2024-01-24,26800,27600,26800,26900,1353,-2.0036429872495445
2024-01-25,26850,27250,26650,27250,1153,1.3011152416356877
2024-01-26,27250,28200,27000,28000,1147,2.7522935779816518
2024-01-29,27550,28250,27500,27700,635,-1.0714285714285714
2024-01-30,28400,28400,27500,27650,989,-0.18050541516245489
2024-01-31,28400,29150,27500,28000,3925,1.2658227848101267
2024-02-01,29550,30200,28000,28400,10877,1.4285714285714286
2024-02-02,28350,28850,28000,28800,1874,1.4084507042253522
2024-02-05,29000,29000,28200,28300,1087,-1.7361111111111112
