날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,7100,7120,6640,6790,6894,-4.366197183098591
2023-12-06,6800,6940,6800,6910,5280,1.7673048600883652
2023-12-07,6910,7030,6760,6960,13637,0.723589001447178
2023-12-08,6800,7000,6800,7000,8224,0.5747126436781609
2023-12-11,7040,7320,6980,7260,42627,3.7142857142857144
2023-12-12,7310,7470,7150,7270,15589,0.13774104683195593
2023-12-13,7270,7350,7150,7150,6338,-1.6506189821182942
2023-12-14,7240,7340,7060,7170,12616,0.27972027972027974
2023-12-15,7170,7280,7110,7180,19295,0.1394700139470014
2023-12-18,7150,7190,7090,7100,10624,-1.1142061281337048
2023-12-19,7160,7160,7010,7090,6202,-0.14084507042253522
2023-12-20,7070,7140,7060,7130,16558,0.5641748942172073
2023-12-21,7130,7220,7010,7030,20660,-1.402524544179523
2023-12-22,7030,7100,6990,6990,2880,-0.5689900426742532
2023-12-26,7050,7180,6970,6970,3134,-0.28612303290414876
2023-12-27,7040,7060,6930,6980,5767,0.1434720229555237
2023-12-28,7020,7160,7000,7120,15036,2.005730659025788
2024-01-02,7100,7130,6950,7110,8805,-0.1404494382022472
2024-01-03,7000,7450,7000,7240,36916,1.8284106891701828
2024-01-04,7220,7230,7000,7200,15050,-0.5524861878453038
2024-01-05,7160,7180,7060,7080,7211,-1.6666666666666667
2024-01-08,7080,7100,7020,7060,3728,-0.2824858757062147
2024-01-09,7400,7400,7010,7100,7275,0.56657223796034
2024-01-10,7180,7320,7090,7160,10855,0.8450704225352111
2024-01-11,7160,7250,7110,7110,5589,-0.6983240223463687
2024-01-12,7110,7110,6980,7030,6617,-1.1251758087201125
2024-01-15,7030,7250,7000,7070,7890,0.5689900426742532
2024-01-16,7070,7100,6970,7060,6765,-0.14144271570014144
2024-01-17,6980,7010,6710,6820,17650,-3.39943342776204
2024-01-18,6810,6880,6750,6870,8400,0.7331378299120235
2024-01-19,6880,7090,6810,6830,15468,-0.5822416302765648
2024-01-22,6810,6850,6750,6780,8967,-0.7320644216691069
2024-01-23,6700,6780,6690,6740,5282,-0.5899705014749262
2024-01-24,6750,6870,6750,6810,9808,1.0385756676557862
2024-01-25,6850,6850,6720,6740,3259,-1.0279001468428781
2024-01-26,6820,6820,6690,6760,3043,0.2967359050445104
2024-01-29,6760,6760,6690,6740,4638,-0.2958579881656805
2024-01-30,6750,6800,6710,6770,5258,0.44510385756676557
2024-01-31,6770,6770,6670,6720,3809,-0.7385524372230428
2024-02-01,6600,6700,6460,6560,12198,-2.380952380952381
2024-02-02,6670,6690,6500,6650,9429,1.3719512195121952
2024-02-05,6700,6750,6580,6640,2698,-0.15037593984962408
2024-02-06,6640,6650,6530,6620,6244,-0.30120481927710846
2024-02-07,6630,6650,6570,6610,7703,-0.1510574018126888
2024-02-08,6640,6660,6570,6590,5885,-0.30257186081694404
2024-02-13,6600,6660,6590,6610,6711,0.30349013657056145
2024-02-14,6580,6620,6530,6620,5624,0.15128593040847202
2024-02-15,6620,6630,6560,6560,4211,-0.906344410876133
2024-02-16,6620,6680,6580,6660,2886,1.524390243902439
2024-02-19,6700,6710,6620,6680,2538,0.3003003003003003
2024-02-20,6680,6680,6600,6670,3114,-0.14970059880239522
2024-02-21,6650,6680,6610,6640,6636,-0.4497751124437781
2024-02-22,6670,6670,6570,6620,6561,-0.30120481927710846
2024-02-23,6620,6630,6590,6610,3227,-0.1510574018126888
2024-02-26,6590,6610,6490,6580,6035,-0.45385779122541603
2024-02-27,6550,6600,6470,6470,5005,-1.6717325227963524
2024-02-28,6430,6520,6430,6480,2677,0.1545595054095827
