날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,8340,8340,8040,8120,2070,-2.8708133971291865
2023-12-06,8250,8250,8000,8080,1660,-0.49261083743842365
2023-12-07,8350,8360,8000,8350,3493,3.341584158415842
2023-12-08,8390,8390,8100,8300,2548,-0.5988023952095809
2023-12-11,8500,8500,8250,8460,1522,1.9277108433734942
2023-12-12,8480,8480,8120,8180,3430,-3.309692671394799
2023-12-13,8350,10480,8350,10200,96346,24.69437652811736
2023-12-14,9550,9550,8360,8420,71182,-17.45098039215686
2023-12-15,8270,8270,7820,8000,22043,-4.98812351543943
2023-12-18,8350,8520,8090,8300,13735,3.75
2023-12-19,8250,8250,8010,8020,12731,-3.3734939759036147
2023-12-20,8200,8200,8020,8080,4364,0.7481296758104738
2023-12-21,8100,8100,7860,7860,5463,-2.722772277227723
2023-12-22,8290,8290,7990,7990,4620,1.653944020356234
2023-12-26,8090,8090,7860,7880,2014,-1.376720901126408
2023-12-27,8200,8200,7870,8010,3151,1.6497461928934012
2023-12-28,7940,8150,7940,7990,3018,-0.24968789013732834
2024-01-02,7990,8200,7990,8180,3960,2.3779724655819776
2024-01-03,8050,8090,7990,7990,1250,-2.3227383863080684
2024-01-04,8120,8120,7950,8050,817,0.7509386733416771
2024-01-05,8180,8180,8000,8110,2096,0.7453416149068323
2024-01-08,8140,8140,8030,8090,607,-0.2466091245376079
2024-01-09,8120,8120,8010,8070,667,-0.2472187886279357
2024-01-10,8180,8180,7770,7860,1734,-2.6022304832713754
2024-01-11,7860,7860,7700,7770,2541,-1.1450381679389312
2024-01-12,7700,7810,7700,7800,223,0.3861003861003861
2024-01-15,7800,7840,7800,7800,1049,0.0
2024-01-16,7940,7940,7710,7710,578,-1.153846153846154
2024-01-17,7800,7800,7620,7620,398,-1.1673151750972763
2024-01-18,7750,7750,7620,7690,1709,0.9186351706036745
2024-01-19,7940,7940,7720,7790,979,1.3003901170351104
2024-01-22,7900,7920,7730,7810,2425,0.25673940949935814
2024-01-23,7980,7980,7710,7750,379,-0.7682458386683738
2024-01-24,10000,10000,8530,9440,139800,21.806451612903228
2024-01-25,8830,8830,8150,8440,29217,-10.59322033898305
2024-01-26,8250,8250,8050,8110,17040,-3.909952606635071
2024-01-29,8110,8800,8110,8360,18965,3.082614056720099
2024-01-30,8360,8360,8030,8090,10847,-3.2296650717703352
2024-01-31,8090,8090,7860,7880,5820,-2.595797280593325
2024-02-01,7880,7880,7720,7780,3798,-1.2690355329949239
2024-02-02,7780,7960,7780,7900,1998,1.5424164524421593
2024-02-05,7980,7980,7750,7750,1424,-1.89873417721519
2024-02-06,7960,7960,7660,7790,1306,0.5161290322580645
2024-02-07,7790,7790,7660,7720,636,-0.8985879332477535
2024-02-08,7740,7840,7710,7790,4177,0.9067357512953367
2024-02-13,7780,8290,7780,8170,13471,4.878048780487805
2024-02-14,8000,8160,7610,7710,34093,-5.630354957160343
2024-02-15,7730,7900,7730,7850,15931,1.8158236057068744
2024-02-16,7840,7840,7700,7800,8415,-0.6369426751592357
2024-02-19,7760,7830,7700,7760,3572,-0.5128205128205128
2024-02-20,7760,7760,7690,7730,1100,-0.3865979381443299
2024-02-21,7870,7870,7690,7800,779,0.9055627425614489
2024-02-22,7860,7970,7770,7830,6245,0.38461538461538464
2024-02-23,7830,7870,7730,7840,1955,0.1277139208173691
2024-02-26,7700,7750,7700,7710,2688,-1.6581632653061225
2024-02-27,7800,7800,7630,7740,531,0.38910505836575876
2024-02-28,7720,7720,7690,7700,1392,-0.516795865633075
2024-02-29,7790,7790,7610,7620,2659,-1.0389610389610389
2024-03-04,7630,7970,7630,7970,4422,4.593175853018373
2024-03-05,7830,7940,7670,7800,2114,-2.132998745294856
2024-03-06,7700,7740,7670,7720,1300,-1.0256410256410255
2024-03-07,7960,7960,7660,7660,746,-0.7772020725388601
2024-03-08,7750,7770,7700,7700,990,0.5221932114882507
2024-03-11,7620,7620,7550,7550,1563,-1.948051948051948
2024-03-12,7550,7670,7470,7470,4925,-1.0596026490066226
2024-03-13,7550,7550,7360,7450,1687,-0.2677376171352075
2024-03-14,7450,7450,7210,7220,11796,-3.087248322147651
2024-03-15,7050,7200,7050,7190,2527,-0.41551246537396125
2024-03-18,7180,7200,7110,7200,2754,0.13908205841446453
2024-03-19,7300,7300,7130,7170,302,-0.4166666666666667
2024-03-20,7300,7300,7160,7280,471,1.5341701534170153
2024-03-21,7280,7400,7220,7330,860,0.6868131868131868
2024-03-22,7320,7390,7220,7340,410,0.1364256480218281
2024-03-25,7220,7240,7140,7140,1130,-2.7247956403269753
2024-03-26,7250,7250,7140,7160,513,0.2801120448179272
2024-03-27,7200,7200,7100,7160,694,0.0
2024-03-28,7090,7140,7050,7110,1813,-0.6983240223463687
2024-03-29,7290,7290,7030,7110,904,0.0
2024-04-01,7200,7290,7190,7250,1156,1.969057665260197
2024-04-02,7250,7250,7200,7200,384,-0.6896551724137931
2024-04-03,7130,7250,7120,7120,63,-1.1111111111111112
2024-04-04,7250,7280,7150,7200,1246,1.1235955056179776
2024-04-05,7060,7170,7050,7150,1306,-0.6944444444444444
2024-04-08,7200,7200,7020,7110,1377,-0.5594405594405595
2024-04-09,7110,7110,7040,7100,80,-0.14064697609001406
2024-04-11,7150,7150,7030,7080,82,-0.28169014084507044
2024-04-12,7150,7150,6940,6940,2658,-1.977401129943503
2024-04-15,6930,6940,6870,6930,450,-0.1440922190201729
2024-04-16,6850,6850,6700,6760,2405,-2.4531024531024532
2024-04-17,6760,6860,6700,6860,1457,1.4792899408284024
2024-04-18,7000,7000,6840,6990,502,1.8950437317784257
2024-04-19,6990,7000,6800,6930,412,-0.8583690987124464
2024-04-22,6930,7090,6820,6960,720,0.4329004329004329
2024-04-23,7070,7070,6900,6980,348,0.28735632183908044
2024-04-24,7100,7100,6990,7040,143,0.8595988538681949
2024-04-25,7090,7090,6960,6970,265,-0.9943181818181818
2024-04-26,7080,7080,7000,7030,30,0.860832137733142
2024-04-29,7180,7180,7030,7030,185,0.0
2024-04-30,7030,7150,7000,7090,549,0.8534850640113799
2024-05-02,7180,7180,7070,7070,226,-0.2820874471086037
2024-05-03,7140,7140,7000,7090,234,0.2828854314002829
2024-05-07,7190,7190,7020,7070,1893,-0.2820874471086037
2024-05-08,7070,7100,7010,7010,909,-0.8486562942008486
2024-05-09,7040,7040,7030,7040,1312,0.42796005706134094
2024-05-10,6890,7050,6890,6950,1015,-1.278409090909091
2024-05-13,7000,7040,6890,6890,166,-0.8633093525179856
2024-05-14,7000,7000,6920,7000,442,1.5965166908563133
2024-05-16,7050,7050,6850,6990,699,-0.14285714285714285
2024-05-17,6650,6920,6650,6910,1312,-1.144492131616595
2024-05-20,7200,7200,6920,6990,65,1.1577424023154848
2024-05-21,6860,6950,6860,6870,157,-1.7167381974248928
2024-05-22,6950,7000,6900,6980,44,1.6011644832605532
2024-05-23,6980,7050,6980,7050,210,1.002865329512894
2024-05-24,7000,7080,6910,6990,66,-0.851063829787234
2024-05-27,6990,7060,6900,7000,82,0.14306151645207438
2024-05-28,6990,7030,6920,7030,48,0.4285714285714286
2024-05-29,7180,7180,7030,7050,610,0.2844950213371266
2024-05-30,7080,7080,6920,7030,55,-0.28368794326241137
2024-05-31,6900,7050,6900,7040,110,0.1422475106685633
2024-06-03,6900,7090,6900,7040,529,0.0
2024-06-04,7100,7100,6920,6960,125,-1.1363636363636365
2024-06-05,7050,7050,6900,7000,507,0.5747126436781609
2024-06-07,7000,7000,6900,7000,605,0.0
2024-06-10,6870,7050,6870,6990,305,-0.14285714285714285
2024-06-11,6990,6990,6880,6940,72,-0.7153075822603719
2024-06-12,6940,6950,6910,6920,455,-0.2881844380403458
2024-06-13,6920,7060,6920,7060,2087,2.023121387283237
2024-06-14,7200,7200,7010,7100,388,0.56657223796034
2024-06-17,7100,7100,6950,6990,149,-1.5492957746478873
2024-06-18,7090,7090,6910,7010,204,0.28612303290414876
2024-06-19,6930,7010,6930,6990,123,-0.28530670470756064
2024-06-20,6990,7040,6880,7040,154,0.7153075822603719
2024-06-21,7010,7010,6810,6840,690,-2.840909090909091
2024-06-24,6840,6840,6770,6780,147,-0.8771929824561403
2024-06-25,6760,6900,6760,6840,129,0.8849557522123894
2024-06-26,6840,6990,6830,6960,336,1.7543859649122806
2024-06-27,6960,6960,6890,6960,55,0.0
2024-06-28,6850,6930,6810,6850,902,-1.5804597701149428
2024-07-01,6890,7180,6890,7060,3284,3.065693430656934
2024-07-02,6810,7050,6810,7000,1034,-0.84985835694051
2024-07-03,6910,7010,6910,7010,250,0.14285714285714285
2024-07-04,7000,7130,7000,7080,2285,0.9985734664764622
2024-07-05,7000,7050,6950,7050,986,-0.423728813559322
2024-07-08,6930,6990,6920,6930,1340,-1.702127659574468
2024-07-09,7000,7070,6930,7010,570,1.1544011544011543
2024-07-10,7010,7010,6940,6990,107,-0.28530670470756064
2024-07-11,6900,7050,6900,7030,77,0.5722460658082975
2024-07-12,7030,7030,6910,6980,377,-0.7112375533428165
2024-07-15,6920,6970,6910,6970,36,-0.14326647564469913
2024-07-16,6920,7040,6910,7040,54,1.0043041606886656
2024-07-17,6990,6990,6900,6920,209,-1.7045454545454544
2024-07-18,6820,6990,6820,6990,1085,1.0115606936416186
2024-07-19,6870,7050,6870,6970,264,-0.28612303290414876
2024-07-22,6970,6970,6850,6860,245,-1.5781922525107603
2024-07-23,6860,6910,6810,6910,656,0.7288629737609329
2024-07-24,6780,6940,6780,6940,1037,0.43415340086830684
2024-07-25,6860,6860,6750,6770,166,-2.4495677233429394
2024-07-26,6770,6870,6750,6870,660,1.4771048744460855
2024-07-29,6870,6870,6800,6800,89,-1.0189228529839884
2024-07-30,6780,6780,6710,6710,1049,-1.3235294117647058
2024-07-31,6710,6710,6630,6680,31,-0.44709388971684055
2024-08-01,6680,6790,6620,6790,2542,1.6467065868263475
2024-08-02,6650,6660,6520,6620,1036,-2.503681885125184
2024-08-05,6610,6610,6200,6560,1670,-0.906344410876133
2024-08-06,6420,6420,6310,6310,2735,-3.8109756097560976
2024-08-07,6280,6370,6200,6370,300,0.9508716323296356
2024-08-08,6370,6370,6200,6200,519,-2.6687598116169546
2024-08-09,6200,6250,6200,6250,354,0.8064516129032258
2024-08-12,6210,6300,6200,6300,1343,0.8
2024-08-13,6280,6290,6180,6290,1038,-0.15873015873015872
2024-08-14,6240,6400,6240,6280,167,-0.1589825119236884
2024-08-16,6290,6290,6050,6130,1471,-2.388535031847134
2024-08-19,6180,6190,6140,6170,49,0.6525285481239804
2024-08-20,6160,6160,6100,6100,38,-1.1345218800648298
2024-08-21,5970,6040,5970,6030,3514,-1.1475409836065573
2024-08-22,6050,6080,6000,6030,170,0.0
2024-08-23,6010,6080,6000,6040,66,0.16583747927031509
2024-08-26,6040,6150,6040,6050,85,0.16556291390728478
2024-08-27,6010,6200,6010,6200,69,2.479338842975207
2024-08-28,6150,6200,6070,6200,147,0.0
2024-08-29,6060,6190,5940,6190,194,-0.16129032258064516
2024-08-30,6060,6160,6040,6160,249,-0.48465266558966075
2024-09-02,6160,6160,6080,6080,38,-1.2987012987012987
2024-09-03,6300,6300,6230,6230,28,2.4671052631578947
2024-09-04,6210,6210,6110,6150,8,-1.2841091492776886
2024-09-05,6150,6160,6100,6100,194,-0.8130081300813009
2024-09-06,6100,6100,5810,5900,1950,-3.278688524590164
2024-09-09,5630,6450,5630,6450,148,9.322033898305085
2024-09-10,6420,6420,5830,5980,2132,-7.286821705426356
2024-09-11,5930,6080,5800,6080,669,1.6722408026755853
2024-09-12,5900,5930,5900,5920,509,-2.631578947368421
2024-09-13,5930,6200,5930,6060,3503,2.364864864864865
2024-09-19,6070,6240,6070,6110,4795,0.825082508250825
2024-09-20,6120,6230,6050,6120,1590,0.16366612111292964
2024-09-23,6110,6110,5920,5920,2293,-3.2679738562091507
2024-09-24,5920,5930,5900,5900,180,-0.33783783783783783
2024-09-25,5900,6000,5890,5920,1188,0.3389830508474576
2024-09-26,5960,6090,5960,6040,139,2.027027027027027
2024-09-27,6100,6100,6050,6100,57,0.9933774834437087
2024-09-30,6000,6010,5930,5970,169,-2.1311475409836063
2024-10-02,5970,6070,5970,6070,11,1.675041876046901
2024-10-04,6140,6140,6130,6130,53,0.9884678747940692
2024-10-07,6130,6130,6050,6120,54,-0.1631321370309951
2024-10-08,6120,6120,6000,6100,29,-0.32679738562091504
2024-10-10,6100,6100,5950,5950,284,-2.459016393442623
2024-10-11,5950,5950,5900,5900,318,-0.8403361344537815
2024-10-14,6000,6000,5910,5950,134,0.847457627118644
2024-10-15,5870,5970,5870,5930,443,-0.33613445378151263
2024-10-16,5830,5900,5820,5880,240,-0.8431703204047217
2024-10-17,5830,5880,5810,5880,20,0.0
2024-10-18,5880,5880,5880,5880,4,0.0
2024-10-21,5880,5900,5800,5900,15,0.3401360544217687
2024-10-22,5810,5890,5810,5890,18,-0.1694915254237288
2024-10-23,5890,5890,5890,5890,58,0.0
2024-10-24,5810,5880,5750,5800,1090,-1.5280135823429541
2024-10-25,5800,5800,5800,5800,7,0.0
2024-10-28,5710,5800,5710,5800,286,0.0
2024-10-29,5800,5800,5770,5770,42,-0.5172413793103449
2024-10-30,5850,5850,5720,5780,46,0.17331022530329288
2024-10-31,5720,5800,5720,5790,36,0.17301038062283738
2024-11-01,5650,5780,5640,5650,321,-2.4179620034542317
2024-11-04,5630,5750,5630,5740,245,1.592920353982301
2024-11-05,5630,5700,5630,5670,132,-1.2195121951219512
2024-11-06,5700,5700,5640,5700,255,0.5291005291005291
2024-11-07,5720,5720,5640,5690,401,-0.17543859649122806
2024-11-08,5690,5690,5690,5690,337,0.0
2024-11-11,5690,5690,5400,5540,1374,-2.6362038664323375
2024-11-12,5540,5540,5480,5480,39,-1.083032490974729
2024-11-13,5480,5480,5320,5330,248,-2.737226277372263
2024-11-14,5400,5780,5300,5330,71,0.0
2024-11-15,5250,5510,5000,5500,289,3.189493433395872
2024-11-18,5500,5540,5250,5480,75,-0.36363636363636365
2024-11-19,5300,5390,5290,5310,4661,-3.102189781021898
2024-11-20,5250,5310,5250,5310,22,0.0
2024-11-21,5050,5380,5050,5380,138,1.3182674199623352
2024-11-22,5370,5380,5300,5300,140,-1.486988847583643
2024-11-25,5400,5400,5300,5400,4,1.8867924528301887
2024-11-26,5400,5410,5250,5410,10,0.1851851851851852
2024-11-27,5410,5410,5100,5100,309,-5.730129390018484
2024-11-28,5150,5350,5150,5350,41,4.901960784313726
2024-11-29,5350,5350,5220,5340,38,-0.1869158878504673
2024-12-02,5340,5340,5160,5160,3175,-3.3707865168539324
2024-12-03,5750,5750,5210,5370,2119,4.069767441860465
2024-12-04,5920,5920,5390,5500,389,2.4208566108007448
2024-12-05,5500,5840,5500,5670,214,3.090909090909091
2024-12-06,5980,5980,5000,5000,2919,-11.816578483245149
2024-12-09,4710,4890,4710,4800,988,-4.0
2024-12-10,4570,4980,4570,4950,700,3.125
2024-12-11,5440,5440,4950,5000,203,1.0101010101010102
2024-12-12,5070,5070,4890,4960,1051,-0.8
2024-12-13,5070,5070,4840,4945,1323,-0.3024193548387097
2024-12-16,4995,5000,4870,4965,745,0.40444893832153694
2024-12-17,4965,5020,4930,5020,703,1.1077542799597182
2024-12-18,5300,5300,4950,5020,162,0.0
2024-12-19,5040,5040,4950,4950,196,-1.394422310756972
2024-12-20,5070,5070,4820,4945,1049,-0.10101010101010101
