날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,5130,5130,5090,5100,7044,-0.7782101167315175
2023-12-06,5080,5080,4995,5050,9005,-0.9803921568627451
2023-12-07,5050,5050,4905,4960,17581,-1.782178217821782
2023-12-08,4960,4960,4910,4955,8038,-0.10080645161290322
2023-12-11,4955,5060,4935,4990,23982,0.7063572149344097
2023-12-12,4995,5060,4995,5060,9134,1.402805611222445
2023-12-13,5060,5110,5000,5010,10673,-0.9881422924901186
2023-12-14,5010,5040,4990,5020,16654,0.19960079840319359
2023-12-15,5020,5080,5010,5030,24820,0.199203187250996
2023-12-18,5030,5100,5010,5100,12856,1.3916500994035785
2023-12-19,5100,5120,5040,5100,4379,0.0
2023-12-20,5100,5130,5050,5130,9498,0.5882352941176471
2023-12-21,5130,5150,5060,5150,9324,0.3898635477582846
2023-12-22,5150,5150,5070,5090,16207,-1.1650485436893203
2023-12-26,5090,5160,5060,5070,5631,-0.3929273084479371
2023-12-27,5020,5070,5020,5040,7027,-0.591715976331361
2023-12-28,5040,5090,5030,5050,6780,0.1984126984126984
2024-01-02,5050,5100,5020,5050,20633,0.0
2024-01-03,5100,5100,5030,5080,6484,0.594059405940594
2024-01-04,5080,5090,5040,5060,5619,-0.39370078740157477
2024-01-05,5060,5070,5040,5070,3616,0.1976284584980237
2024-01-08,5080,5100,5070,5080,8624,0.19723865877712032
2024-01-09,5080,5090,5060,5090,10071,0.19685039370078738
2024-01-10,5190,5220,5020,5040,31587,-0.9823182711198428
2024-01-11,5090,5090,5040,5040,12573,0.0
2024-01-12,5090,5120,5050,5070,9633,0.5952380952380952
2024-01-15,5030,5060,5010,5010,7537,-1.183431952662722
2024-01-16,5010,5030,4980,4985,9772,-0.499001996007984
2024-01-17,4985,4985,4930,4935,11125,-1.0030090270812437
2024-01-18,4895,4950,4895,4905,9310,-0.60790273556231
2024-01-19,4905,5120,4885,4980,20660,1.529051987767584
2024-01-22,4990,5100,4980,5000,9150,0.4016064257028112
2024-01-23,5000,5060,4990,5040,4824,0.8
2024-01-24,5040,5050,5010,5040,5119,0.0
2024-01-25,5000,5090,4995,4995,13119,-0.8928571428571428
2024-01-26,4995,5040,4975,4980,6872,-0.3003003003003003
2024-01-29,4980,5030,4980,4990,3238,0.2008032128514056
2024-01-30,4975,5040,4965,5000,11401,0.2004008016032064
2024-01-31,5000,5100,4975,5080,13659,1.6
2024-02-01,5010,5180,4985,5090,14114,0.19685039370078738
2024-02-02,5090,5090,5050,5060,6288,-0.5893909626719057
2024-02-05,5010,5040,4995,4995,7466,-1.2845849802371543
2024-02-06,4955,4995,4940,4950,7135,-0.9009009009009009
2024-02-07,4930,4995,4930,4965,5419,0.30303030303030304
2024-02-08,5070,5100,4920,4940,11395,-0.5035246727089627
2024-02-13,4940,5070,4935,5060,7733,2.42914979757085
2024-02-14,5010,5050,4955,5030,11807,-0.592885375494071
2024-02-15,5000,5080,5000,5030,10841,0.0
2024-02-16,5030,5040,5000,5010,5759,-0.3976143141153081
2024-02-19,5010,5030,5010,5030,3219,0.39920159680638717
2024-02-20,5030,5090,5000,5040,5223,0.19880715705765406
2024-02-21,5040,5040,5010,5010,2330,-0.5952380952380952
2024-02-22,5010,5020,5000,5000,4153,-0.19960079840319359
