날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,17900,18120,17660,18080,8324,1.005586592178771
2023-12-06,18250,18250,17940,17960,15885,-0.6637168141592921
2023-12-07,17960,18140,17590,17870,24462,-0.5011135857461024
2023-12-08,17900,17900,17600,17740,6102,-0.7274762171236709
2023-12-11,17920,17920,17630,17750,6854,0.05636978579481398
2023-12-12,18090,18090,17350,17700,17710,-0.28169014084507044
2023-12-13,17650,18110,17640,17920,17672,1.2429378531073447
2023-12-14,18200,18550,17950,18430,19361,2.845982142857143
2023-12-15,18500,18500,18290,18350,7628,-0.4340748779164406
2023-12-18,18440,18560,18200,18410,5434,0.32697547683923706
2023-12-19,18410,18520,18300,18490,5850,0.43454644215100485
2023-12-20,18500,18650,18410,18580,4838,0.48674959437533805
2023-12-21,18580,18760,18410,18660,19941,0.4305705059203444
2023-12-22,18760,18760,18610,18670,6401,0.05359056806002144
2023-12-26,18670,19000,18600,18640,7097,-0.16068559185859668
2023-12-27,18750,18750,18310,18410,7208,-1.2339055793991416
2023-12-28,18510,18890,18440,18860,4391,2.444323737099402
2024-01-02,18860,19060,18520,18680,10336,-0.9544008483563097
2024-01-03,18920,18950,18260,18320,11489,-1.9271948608137044
2024-01-04,18400,18400,17810,18020,11057,-1.6375545851528384
2024-01-05,18200,18200,17830,18000,3217,-0.11098779134295228
2024-01-08,18350,18350,17840,18190,2496,1.0555555555555556
2024-01-09,17910,18450,17910,18380,5802,1.0445299615173174
2024-01-10,18390,18470,18100,18410,5134,0.1632208922742111
2024-01-11,18170,18460,18170,18270,594,-0.7604562737642585
2024-01-12,18270,18320,18140,18320,779,0.27367268746579093
2024-01-15,18110,18300,17960,17970,2970,-1.910480349344978
2024-01-16,17830,18250,17830,18030,461,0.333889816360601
2024-01-17,18300,18330,17800,17840,2105,-1.0537992235163616
2024-01-18,17840,18330,17840,18190,6330,1.961883408071749
2024-01-19,18340,18340,17800,18140,3725,-0.2748763056624519
2024-01-22,18270,18270,17800,17990,2884,-0.8269018743109152
2024-01-23,18180,18460,17850,18300,11906,1.7231795441912174
2024-01-24,18110,18480,18110,18240,2304,-0.32786885245901637
2024-01-25,18340,18400,18240,18400,3272,0.8771929824561403
2024-01-26,18500,18500,18200,18400,2866,0.0
2024-01-29,18400,18400,18230,18360,2616,-0.21739130434782608
2024-01-30,18360,18580,18200,18580,7452,1.1982570806100217
2024-01-31,18530,18530,17320,17320,57404,-6.7814854682454255
2024-02-01,17720,17720,17350,17700,4263,2.1939953810623556
2024-02-02,18100,18130,17720,18100,17820,2.2598870056497176
2024-02-05,18300,18300,17950,18180,4036,0.44198895027624313
2024-02-06,18180,19000,18010,18770,14606,3.2453245324532456
2024-02-07,18720,19120,18600,19050,7532,1.4917421417155035
2024-02-08,19050,19290,19040,19200,8320,0.7874015748031495
2024-02-13,19300,19580,19080,19230,5095,0.15625
2024-02-14,19230,19230,18600,19230,4223,0.0
2024-02-15,19230,19770,19220,19670,8439,2.2880915236609463
2024-02-16,19620,19830,19260,19700,8908,0.1525165226232842
2024-02-19,19700,19980,19490,19890,7011,0.9644670050761422
2024-02-20,19750,20200,19500,19590,3801,-1.5082956259426847
2024-02-21,19590,19590,19240,19290,2042,-1.5313935681470139
2024-02-22,19390,19390,19200,19300,2534,0.05184033177812338
2024-02-23,19700,19700,19140,19240,1442,-0.31088082901554404
2024-02-26,19240,19240,18930,18930,4868,-1.6112266112266114
2024-02-27,19250,19250,18570,18640,4688,-1.531959852086635
2024-02-28,18830,18830,18560,18670,3792,0.1609442060085837
2024-02-29,18520,19110,18350,18350,5169,-1.7139796464916979
2024-03-04,18580,18590,18390,18400,3131,0.2724795640326975
2024-03-05,18560,18700,18290,18390,8464,-0.05434782608695652
2024-03-06,18500,18510,18300,18510,3019,0.6525285481239804
2024-03-07,18600,18600,18370,18400,1739,-0.5942733657482442
2024-03-08,18540,18540,18210,18320,4299,-0.43478260869565216
2024-03-11,18580,18650,18250,18580,5659,1.4192139737991267
2024-03-12,18530,19000,18410,18500,1553,-0.4305705059203444
2024-03-13,18500,18890,18340,18430,6961,-0.3783783783783784
2024-03-14,18570,18690,18410,18570,1875,0.759631036353771
2024-03-15,18800,18800,18380,18560,1299,-0.053850296176628974
2024-03-18,18590,18700,18370,18540,6591,-0.10775862068965517
2024-03-19,18540,18540,18290,18330,9187,-1.132686084142395
2024-03-20,18450,18540,18330,18520,3418,1.0365521003818876
2024-03-21,18680,18810,18450,18700,4830,0.9719222462203023
2024-03-22,18840,19000,18510,18790,6067,0.4812834224598931
2024-03-25,19000,19050,18880,19050,5342,1.3837147418839808
2024-03-26,18960,19220,18950,18970,3908,-0.4199475065616798
2024-03-27,18820,18930,18820,18900,2522,-0.36900369003690037
2024-03-28,19100,19170,18900,18900,3679,0.0
2024-03-29,19230,19230,18740,18880,3115,-0.10582010582010583
2024-04-01,19000,19750,18950,19740,22766,4.555084745762712
2024-04-02,19700,19990,19600,19990,13320,1.266464032421479
2024-04-03,19890,20350,19810,20300,8066,1.5507753876938468
2024-04-04,20500,20500,19790,19850,10370,-2.2167487684729066
2024-04-05,19740,19960,18620,19750,10774,-0.5037783375314862
2024-04-08,20150,20150,19590,19750,7312,0.0
2024-04-09,19780,19780,19100,19100,7659,-3.2911392405063293
2024-04-11,19330,19330,18890,18900,4480,-1.0471204188481675
2024-04-12,18910,19530,18910,19510,8249,3.2275132275132274
2024-04-15,19340,19620,19290,19620,5869,0.5638134290107637
2024-04-16,19600,19660,19310,19610,6712,-0.05096839959225281
2024-04-17,19680,20250,19500,19990,23041,1.9377868434472207
2024-04-18,19940,20700,19890,20450,9612,2.301150575287644
2024-04-19,20400,20450,19900,20200,4922,-1.2224938875305624
2024-04-22,20300,20500,20000,20500,2219,1.4851485148514851
2024-04-23,20500,20500,20000,20200,3419,-1.4634146341463417
2024-04-24,20350,20750,20050,20650,4264,2.2277227722772275
2024-04-25,20700,20700,20350,20450,1688,-0.9685230024213075
2024-04-26,20450,21300,20450,21250,10190,3.9119804400977993
2024-04-29,21400,21900,21400,21650,8946,1.8823529411764703
2024-04-30,21750,22900,21750,22750,15012,5.080831408775981
2024-05-02,23000,23250,22450,22900,22504,0.6593406593406593
2024-05-03,22850,22950,22600,22700,7324,-0.8733624454148471
2024-05-07,22950,22950,22150,22200,7378,-2.2026431718061676
2024-05-08,22200,22450,22200,22350,2389,0.6756756756756757
2024-05-09,22700,23100,22600,22850,29661,2.237136465324385
2024-05-10,22700,23750,22700,23650,20913,3.50109409190372
2024-05-13,23850,23900,23150,23400,7698,-1.0570824524312896
2024-05-14,23250,23700,23200,23450,5466,0.2136752136752137
2024-05-16,23350,23800,23300,23650,7544,0.8528784648187633
2024-05-17,23800,23800,23000,23250,2375,-1.6913319238900635
2024-05-20,23300,24050,23250,23700,14774,1.935483870967742
2024-05-21,23850,24000,23550,23700,4763,0.0
2024-05-22,23950,24350,23500,24000,11439,1.2658227848101267
2024-05-23,23800,24400,23500,23950,6991,-0.20833333333333334
2024-05-24,23900,23950,23400,23550,5221,-1.6701461377870561
2024-05-27,23900,24050,23600,23800,10577,1.0615711252653928
2024-05-28,23400,24100,23050,23050,10291,-3.1512605042016806
2024-05-29,23250,23550,23000,23500,16752,1.9522776572668112
2024-05-30,23500,24650,23500,24450,22100,4.042553191489362
2024-05-31,24450,25600,24350,24700,22797,1.0224948875255624
2024-06-03,25000,25300,23600,23700,14804,-4.048582995951417
2024-06-04,24050,24050,22550,22700,22350,-4.219409282700422
2024-06-05,23200,23200,22550,22750,13914,0.22026431718061676
2024-06-07,23450,23450,22650,23000,8662,1.098901098901099
2024-06-10,23050,23300,22550,22600,3261,-1.7391304347826086
2024-06-11,23050,23300,22700,23050,6646,1.991150442477876
2024-06-12,23300,24000,23050,24000,10661,4.121475054229935
2024-06-13,24200,24800,23800,24000,5621,0.0
2024-06-14,24350,24650,23650,23750,4192,-1.0416666666666665
