날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,9440,9850,9100,9380,13847,-1.6771488469601679
2023-12-06,9390,9410,9150,9380,9254,0.0
2023-12-07,9380,9850,9180,9540,13461,1.7057569296375266
2023-12-08,9530,10240,9530,10240,42395,7.337526205450734
2023-12-11,12430,13000,10720,11000,667891,7.421875
2023-12-12,10500,10580,9800,10150,100001,-7.727272727272727
2023-12-13,10000,10150,9620,9700,39503,-4.433497536945813
2023-12-14,9890,9890,9210,9470,24358,-2.3711340206185567
2023-12-15,9420,10040,9270,9950,27510,5.068637803590286
2023-12-18,10000,10300,9750,9760,17801,-1.9095477386934674
2023-12-19,9740,9930,9600,9830,6157,0.7172131147540983
2023-12-20,9830,9910,9540,9550,12251,-2.8484231943031535
2023-12-21,9350,9920,9170,9740,27186,1.9895287958115182
2023-12-22,10460,10460,9410,9570,18089,-1.7453798767967144
2023-12-26,9570,9570,9170,9390,7632,-1.8808777429467085
2023-12-27,9340,9340,8950,8950,12382,-4.685835995740149
2023-12-28,8990,9380,8950,9070,12015,1.3407821229050279
2024-01-02,9110,9450,9010,9090,11241,0.2205071664829107
2024-01-03,9080,9160,8790,8930,11375,-1.76017601760176
2024-01-04,8920,9110,8860,9100,6491,1.9036954087346025
2024-01-05,9040,9430,9040,9240,21813,1.5384615384615385
2024-01-08,9240,9300,9020,9030,8812,-2.272727272727273
2024-01-09,9030,9130,9010,9120,10914,0.9966777408637874
2024-01-10,9110,9160,8990,8990,8713,-1.425438596491228
2024-01-11,8990,9050,8960,9000,2791,0.11123470522803114
2024-01-12,9000,9000,8840,8910,6331,-1.0
2024-01-15,8900,9100,8830,8840,6352,-0.7856341189674524
2024-01-16,8880,8880,8680,8790,6028,-0.5656108597285068
2024-01-17,8790,8810,8540,8570,3115,-2.502844141069397
2024-01-18,8460,8730,8450,8740,4687,1.9836639439906651
2024-01-19,8740,8850,8510,8520,3894,-2.517162471395881
2024-01-22,8500,8710,8500,8660,1420,1.643192488262911
