날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,2475,2505,2410,2440,150864,-2.4
2023-12-06,2425,2480,2425,2480,70291,1.639344262295082
2023-12-07,2475,2475,2420,2430,99489,-2.0161290322580645
2023-12-08,2405,2520,2405,2520,135608,3.7037037037037033
2023-12-11,2525,2560,2475,2500,164452,-0.7936507936507936
2023-12-12,2485,2575,2470,2555,213851,2.1999999999999997
2023-12-13,2585,2585,2505,2535,117093,-0.7827788649706457
2023-12-14,2565,2765,2535,2605,1196472,2.7613412228796843
2023-12-15,2610,2680,2580,2630,285369,0.9596928982725527
2023-12-18,2645,2685,2605,2685,169436,2.091254752851711
2023-12-19,2665,2725,2600,2690,250248,0.186219739292365
2023-12-20,2730,2730,2640,2675,177521,-0.5576208178438662
2023-12-21,2625,2680,2620,2655,108145,-0.7476635514018692
2023-12-22,2650,2675,2620,2630,98261,-0.9416195856873822
2023-12-26,2630,2630,2525,2555,168775,-2.8517110266159698
2023-12-27,2525,2715,2525,2670,350766,4.500978473581213
2023-12-28,2715,2735,2650,2670,165816,0.0
2024-01-02,2670,2720,2605,2715,153935,1.6853932584269662
2024-01-03,2680,2755,2660,2670,249424,-1.6574585635359116
2024-01-04,2670,2735,2635,2695,120261,0.9363295880149813
2024-01-05,2695,2700,2650,2670,116536,-0.927643784786642
2024-01-08,2690,2745,2640,2715,205000,1.6853932584269662
2024-01-09,2765,3075,2735,2835,7346198,4.41988950276243
2024-01-10,2835,3495,2790,3185,24334376,12.345679012345679
2024-01-11,3150,3250,3100,3200,4305718,0.47095761381475665
2024-01-12,3570,3840,3230,3330,25304420,4.0625
2024-01-15,3260,3335,3165,3325,2695233,-0.15015015015015015
2024-01-16,3460,3815,3255,3375,28674818,1.5037593984962405
2024-01-17,3220,3250,3050,3115,1803470,-7.703703703703704
2024-01-18,3020,3115,2965,3020,1131962,-3.0497592295345104
2024-01-19,3115,3215,3080,3160,1661864,4.635761589403973
2024-01-22,3120,3185,3060,3175,833268,0.4746835443037975
2024-01-23,3265,3500,3105,3320,3803049,4.566929133858268
2024-01-24,3300,3310,3130,3155,682271,-4.969879518072289
2024-01-25,3195,3225,3070,3105,722788,-1.5847860538827259
2024-01-26,3060,3205,3040,3135,519643,0.966183574879227
2024-01-29,3130,3170,2985,3020,512640,-3.6682615629984054
2024-01-30,3045,3250,3005,3040,808494,0.6622516556291391
2024-01-31,3010,3060,2855,2855,595550,-6.0855263157894735
2024-02-01,2840,2900,2795,2880,317365,0.8756567425569177
2024-02-02,2870,2975,2870,2955,187619,2.604166666666667
2024-02-05,2950,2955,2845,2860,227841,-3.2148900169204735
2024-02-06,2860,2885,2800,2865,179798,0.17482517482517482
2024-02-07,2860,2905,2820,2830,191223,-1.2216404886561953
2024-02-08,2825,2935,2825,2925,225421,3.356890459363958
2024-02-13,2925,3020,2915,2945,319062,0.6837606837606838
2024-02-14,2980,3525,2970,3200,15130843,8.65874363327674
2024-02-15,3180,3260,3125,3215,1694201,0.46875
2024-02-16,3275,3280,3090,3140,1101283,-2.332814930015552
2024-02-19,3135,3170,3080,3165,403108,0.7961783439490446
2024-02-20,3165,3195,3100,3115,383360,-1.579778830963665
2024-02-21,3095,3145,3050,3065,381900,-1.6051364365971106
2024-02-22,3120,3285,3085,3255,1741017,6.199021207177815
2024-02-23,3235,3250,3100,3140,631443,-3.5330261136712746
2024-02-26,3125,3195,3100,3125,334238,-0.47770700636942676
2024-02-27,3135,3140,3050,3070,313521,-1.76
2024-02-28,3040,3115,3025,3070,271253,0.0
2024-02-29,3050,3065,2995,3010,201086,-1.9543973941368076
2024-03-04,3015,3155,3010,3120,311993,3.6544850498338874
2024-03-05,3130,3155,3055,3065,186965,-1.7628205128205128
2024-03-06,3090,3095,2975,2995,256894,-2.2838499184339316
2024-03-07,3000,3010,2945,2995,213570,0.0
2024-03-08,2960,3035,2960,2995,144432,0.0
2024-03-11,2965,2980,2900,2920,267535,-2.5041736227045077
2024-03-12,2920,3245,2910,3105,1895920,6.335616438356165
2024-03-13,3075,3135,3030,3100,337537,-0.1610305958132045
2024-03-14,3070,3100,3005,3025,192614,-2.4193548387096775
2024-03-15,3070,3085,2985,3035,202102,0.3305785123966942
2024-03-18,3040,3070,3000,3020,185355,-0.4942339373970346
2024-03-19,3020,3040,2950,2975,160720,-1.490066225165563
2024-03-20,2975,3015,2935,2990,91492,0.5042016806722689
2024-03-21,3010,3095,3005,3050,223136,2.0066889632107023
2024-03-22,3050,3070,2980,3015,116530,-1.1475409836065573
2024-03-25,3020,3155,3000,3030,377127,0.4975124378109453
2024-03-26,3040,3220,3030,3195,1013783,5.445544554455446
2024-03-27,3175,3190,3110,3160,349183,-1.0954616588419406
2024-03-28,3150,3205,3115,3135,356327,-0.7911392405063291
2024-03-29,3215,3220,3090,3090,439418,-1.4354066985645932
2024-04-01,3090,3185,3050,3165,378587,2.4271844660194173
2024-04-02,3150,3180,3075,3095,234976,-2.211690363349131
2024-04-03,3085,3100,3000,3005,215806,-2.9079159935379644
2024-04-04,3015,3100,3010,3020,157908,0.49916805324459235
2024-04-05,3000,3000,2890,2910,288455,-3.642384105960265
2024-04-08,2910,2920,2745,2755,443337,-5.326460481099656
2024-04-09,2750,2810,2740,2745,161837,-0.3629764065335753
2024-04-11,2720,2765,2640,2740,111759,-0.18214936247723132
2024-04-12,2725,2800,2700,2745,168991,0.18248175182481752
2024-04-15,2680,2730,2635,2695,161124,-1.8214936247723135
2024-04-16,2635,2685,2580,2590,184367,-3.896103896103896
2024-04-17,2585,2665,2585,2640,79722,1.9305019305019304
2024-04-18,2630,2695,2610,2685,74062,1.7045454545454544
2024-04-19,2660,2685,2585,2610,188552,-2.793296089385475
2024-04-22,2610,2645,2560,2580,112634,-1.1494252873563218
2024-04-23,2580,2630,2570,2590,85806,0.3875968992248062
2024-04-24,2605,2695,2605,2670,81099,3.088803088803089
2024-04-25,2670,2670,2615,2655,74892,-0.5617977528089888
2024-04-26,2655,2690,2610,2685,80879,1.1299435028248588
2024-04-29,2695,2795,2640,2705,74162,0.74487895716946
2024-04-30,2705,2740,2695,2695,100987,-0.36968576709796674
2024-05-02,2695,2720,2665,2710,61006,0.5565862708719851
2024-05-03,2705,2860,2705,2765,382509,2.029520295202952
2024-05-07,2835,2835,2765,2775,107775,0.3616636528028933
2024-05-08,2750,2870,2735,2860,259101,3.063063063063063
2024-05-09,2840,2845,2780,2800,146756,-2.097902097902098
2024-05-10,2820,2825,2740,2740,117890,-2.142857142857143
2024-05-13,2745,2750,2680,2710,97496,-1.094890510948905
2024-05-14,2700,2760,2695,2720,88883,0.36900369003690037
2024-05-16,2725,2750,2710,2730,110537,0.3676470588235294
2024-05-17,2705,2735,2670,2670,98359,-2.197802197802198
2024-05-20,2685,2715,2640,2695,78861,0.9363295880149813
2024-05-21,2670,2695,2605,2615,218088,-2.9684601113172544
2024-05-22,2615,2675,2600,2665,114720,1.9120458891013385
2024-05-23,2640,2685,2620,2635,79525,-1.125703564727955
2024-05-24,2565,2655,2555,2580,135662,-2.0872865275142316
2024-05-27,2570,2630,2545,2600,89614,0.7751937984496124
2024-05-28,2580,3290,2575,2800,13155787,7.6923076923076925
2024-05-29,2810,2830,2710,2740,1169463,-2.142857142857143
2024-05-30,2705,2760,2615,2635,671604,-3.832116788321168
2024-05-31,2610,2650,2585,2585,290957,-1.8975332068311195
2024-06-03,2595,2715,2595,2695,368122,4.25531914893617
2024-06-04,2650,2695,2625,2630,228238,-2.411873840445269
2024-06-05,2620,2675,2600,2615,198413,-0.5703422053231939
2024-06-07,2615,2705,2590,2705,368353,3.4416826003824093
2024-06-10,2805,2810,2635,2640,753526,-2.4029574861367835
2024-06-11,2660,2665,2620,2625,169307,-0.5681818181818182
2024-06-12,2620,2675,2615,2665,145525,1.5238095238095237
2024-06-13,2665,2710,2655,2670,184062,0.18761726078799248
2024-06-14,2670,2670,2595,2595,270389,-2.8089887640449436
2024-06-17,2600,2855,2515,2570,2160460,-0.9633911368015413
2024-06-18,2560,2600,2530,2570,209267,0.0
2024-06-19,2560,2595,2540,2550,164718,-0.7782101167315175
2024-06-20,2565,2590,2540,2545,88118,-0.19607843137254902
2024-06-21,2545,2555,2425,2435,320077,-4.322200392927308
2024-06-24,2435,2450,2380,2415,146460,-0.8213552361396305
2024-06-25,2415,2455,2385,2455,75741,1.6563146997929608
2024-06-26,2435,2475,2425,2455,71976,0.0
2024-06-27,2435,2500,2430,2445,108496,-0.40733197556008144
2024-06-28,2465,2495,2455,2490,93111,1.8404907975460123
2024-07-01,2480,2515,2480,2515,78609,1.0040160642570282
2024-07-02,2460,2515,2445,2460,70226,-2.1868787276341948
2024-07-03,2455,2485,2405,2465,124483,0.20325203252032523
2024-07-04,2450,2495,2450,2470,34783,0.2028397565922921
2024-07-05,2465,2540,2465,2490,63272,0.8097165991902834
2024-07-08,2485,2560,2460,2530,54796,1.6064257028112447
2024-07-09,2500,2560,2495,2535,78111,0.1976284584980237
