날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,92000,92300,91200,92000,2712,0.0
2023-12-06,92000,93000,92000,92800,2156,0.8695652173913043
2023-12-07,92900,93700,92200,93200,1545,0.43103448275862066
2023-12-08,93200,96700,93200,96300,7973,3.3261802575107295
2023-12-11,97500,97500,95700,96600,2879,0.3115264797507788
2023-12-12,96400,98200,96400,97700,8653,1.1387163561076603
2023-12-13,97700,99400,96900,99100,6453,1.4329580348004094
2023-12-14,99500,102100,99500,101200,12686,2.119071644803229
2023-12-15,102000,102000,99100,101500,7832,0.2964426877470355
2023-12-18,102000,102000,100100,100800,2991,-0.6896551724137931
2023-12-19,101400,101400,100400,100600,2083,-0.1984126984126984
2023-12-20,101400,101500,95600,99700,3282,-0.8946322067594433
2023-12-21,99900,100000,98800,99500,2485,-0.20060180541624875
2023-12-22,99700,100000,98900,98900,2627,-0.6030150753768844
2023-12-26,98700,99600,98600,99600,4164,0.7077856420626896
2023-12-27,99600,100000,97200,98000,5371,-1.6064257028112447
2023-12-28,98700,100000,97800,99600,4307,1.6326530612244898
2024-01-02,99700,99900,98900,99800,2750,0.2008032128514056
2024-01-03,99600,99900,98900,99300,2298,-0.501002004008016
2024-01-04,98900,98900,98200,98700,1863,-0.6042296072507553
2024-01-05,98700,98700,96900,97400,2485,-1.3171225937183384
2024-01-08,97400,97400,96200,96900,2442,-0.5133470225872689
2024-01-09,97500,97500,97000,97000,1032,0.10319917440660474
2024-01-10,97000,97100,96000,96400,1556,-0.6185567010309279
2024-01-11,95300,96000,95200,95700,2220,-0.7261410788381742
2024-01-12,95800,95900,95400,95400,1074,-0.3134796238244514
2024-01-15,94700,95400,93800,94000,1489,-1.4675052410901468
2024-01-16,93500,94000,92500,93100,1402,-0.9574468085106382
2024-01-17,93500,93500,90900,91200,3300,-2.0408163265306123
2024-01-18,91900,91900,90800,91200,1771,0.0
2024-01-19,91200,93600,91200,93600,2308,2.631578947368421
2024-01-22,93700,98200,93600,96400,9679,2.9914529914529915
2024-01-23,96100,96900,94000,96800,5242,0.4149377593360996
2024-01-24,96600,97100,95000,96900,2196,0.10330578512396695
2024-01-25,97500,97600,96100,96900,2306,0.0
2024-01-26,96900,98500,96900,98200,1804,1.3415892672858616
2024-01-29,98100,102000,97600,101300,9772,3.1568228105906315
2024-01-30,100200,102500,100200,101800,3982,0.4935834155972359
2024-01-31,101500,106400,96000,105800,16943,3.9292730844793713
2024-02-01,109000,114900,107500,112200,48150,6.049149338374291
2024-02-02,115000,115000,107100,112000,29055,-0.17825311942959002
2024-02-05,113000,115800,108100,111000,32772,-0.8928571428571428
2024-02-06,111000,111800,106700,107300,22099,-3.3333333333333335
2024-02-07,107400,115000,107300,112700,27469,5.032618825722274
2024-02-08,112900,119100,112900,117700,25501,4.436557231588288
2024-02-13,117900,123500,116100,121300,37937,3.058623619371283
2024-02-14,120600,120600,117100,119800,16890,-1.2366034624896949
2024-02-15,122300,127200,120000,122500,40170,2.2537562604340566
2024-02-16,123000,128000,121200,127000,28616,3.6734693877551026
2024-02-19,128000,133900,126000,131000,45558,3.149606299212598
