날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,134500,134600,133100,134300,892,0.14914243102162564
2023-12-06,134300,135000,133700,134000,672,-0.22338049143708116
2023-12-07,134500,135100,134000,135000,1008,0.7462686567164178
2023-12-08,135500,136300,134600,136300,868,0.962962962962963
2023-12-11,136800,136800,135800,136300,490,0.0
2023-12-12,136500,137500,136400,137500,746,0.880410858400587
2023-12-13,137500,138200,137300,137500,868,0.0
2023-12-14,138000,139300,137900,139300,1275,1.309090909090909
2023-12-15,139500,141400,139500,140800,1645,1.0768126346015794
2023-12-18,141000,141600,139700,140500,986,-0.2130681818181818
2023-12-19,140400,141300,140200,140600,793,0.0711743772241993
2023-12-20,140000,142400,140000,141700,1273,0.7823613086770981
2023-12-21,141700,141800,140900,141400,797,-0.2117148906139732
2023-12-22,141200,141600,139600,141100,677,-0.21216407355021216
2023-12-26,141200,141700,140100,140100,1230,-0.7087172218284904
2023-12-27,140100,140800,139600,140700,1525,0.4282655246252677
2023-12-28,140800,140800,140100,140800,513,0.07107320540156362
2024-01-02,139100,141400,139100,141300,882,0.35511363636363635
2024-01-03,141300,141300,139400,139500,726,-1.2738853503184715
2024-01-04,139000,139000,134600,135700,1668,-2.7240143369175627
2024-01-05,135700,135700,134800,135700,348,0.0
2024-01-08,135700,135800,134700,135200,765,-0.36845983787767134
2024-01-09,138000,138000,135500,136000,489,0.591715976331361
2024-01-10,136000,136200,133700,134400,684,-1.1764705882352942
2024-01-11,134400,134900,132400,134300,840,-0.0744047619047619
2024-01-12,135000,135000,132300,133400,464,-0.6701414743112435
2024-01-15,132400,133400,131800,132400,466,-0.7496251874062968
2024-01-16,132500,132500,130400,130800,354,-1.2084592145015105
2024-01-17,131000,131000,128000,128900,674,-1.452599388379205
2024-01-18,128900,129000,128100,128900,190,0.0
2024-01-19,128900,129600,128500,129500,458,0.46547711404189296
2024-01-22,129500,130900,128300,130700,1048,0.9266409266409266
2024-01-23,130800,131300,130000,131200,389,0.3825554705432288
2024-01-24,131200,131800,130200,131700,158,0.38109756097560976
2024-01-25,131700,132700,130500,132700,346,0.759301442672741
2024-01-26,132700,133300,131600,132700,453,0.0
2024-01-29,132700,145900,132000,137700,9077,3.7678975131876418
2024-01-30,141000,141600,137000,137500,941,-0.14524328249818447
2024-01-31,137400,142500,136100,142000,1861,3.272727272727273
2024-02-01,142000,150000,140000,147700,6825,4.014084507042254
2024-02-02,149600,149600,143400,147400,1566,-0.2031144211238998
2024-02-05,149000,149000,144200,147100,1393,-0.20352781546811397
2024-02-06,148700,148900,145000,146100,1420,-0.6798096532970768
2024-02-07,146100,149500,145700,148900,1934,1.9164955509924708
2024-02-08,148800,153000,147700,149900,2458,0.6715916722632639
2024-02-13,150300,152100,145000,147700,5875,-1.467645096731154
2024-02-14,146300,147700,145600,146400,2025,-0.8801624915368992
2024-02-15,146500,152500,144200,145200,3299,-0.819672131147541
2024-02-16,145000,148000,144000,147200,904,1.3774104683195594
2024-02-19,147300,159100,147300,158600,10178,7.744565217391304
2024-02-20,158600,159300,152000,153600,2207,-3.1525851197982346
2024-02-21,154000,157800,152500,156000,1747,1.5625
2024-02-22,159000,160800,156300,159600,3998,2.307692307692308
2024-02-23,160500,162900,157700,161800,4854,1.3784461152882206
2024-02-26,159100,159100,146000,146700,7615,-9.332509270704573
2024-02-27,145500,148400,140000,144700,3713,-1.3633265167007498
2024-02-28,144300,149700,144300,149300,766,3.1789910158949555
2024-02-29,149300,150700,148100,148400,784,-0.6028131279303416
2024-03-04,151700,151700,146200,147900,2446,-0.3369272237196766
2024-03-05,147700,151500,146500,147900,2386,0.0
2024-03-06,147500,148300,144900,147200,1122,-0.47329276538201487
2024-03-07,147200,150000,145600,147800,1189,0.4076086956521739
2024-03-08,149500,149500,140200,147800,1397,0.0
2024-03-11,147800,150000,145100,146400,1300,-0.9472259810554804
2024-03-12,147700,147700,143700,144100,965,-1.5710382513661203
2024-03-13,146200,146200,142700,143500,1116,-0.4163775156141568
2024-03-14,142200,149600,142200,146600,1375,2.1602787456445993
2024-03-15,148400,148400,145500,146500,750,-0.06821282401091405
2024-03-18,147400,147400,144600,145200,827,-0.8873720136518772
2024-03-19,145200,146500,143800,144400,536,-0.5509641873278237
2024-03-20,147200,147200,144200,146200,1560,1.2465373961218837
2024-03-21,147500,149900,145100,147600,2882,0.957592339261286
2024-03-22,148000,151500,141000,148000,5145,0.27100271002710025
2024-03-25,148100,150000,145800,146200,1422,-1.2162162162162162
2024-03-26,146700,148000,145500,147700,373,1.0259917920656634
2024-03-27,147800,149900,146200,146500,767,-0.8124576844955992
2024-03-28,146500,149000,144900,145700,1191,-0.5460750853242321
2024-03-29,143500,143900,141000,141500,2601,-2.8826355525051475
2024-04-01,141900,141900,138900,139600,1661,-1.342756183745583
2024-04-02,139600,140000,138300,139600,990,0.0
2024-04-03,139000,139600,137200,138200,1072,-1.002865329512894
2024-04-04,138200,140500,138200,139400,393,0.8683068017366137
2024-04-05,139400,140300,138500,139000,448,-0.2869440459110474
2024-04-08,139400,140300,137500,138100,659,-0.6474820143884892
2024-04-09,138100,138900,135900,135900,1192,-1.5930485155684286
2024-04-11,135500,135500,132600,133000,1397,-2.1339220014716704
2024-04-12,133200,133700,131500,131900,635,-0.8270676691729323
2024-04-15,131100,133600,130000,133200,1292,0.9855951478392722
2024-04-16,133200,133200,129300,129700,707,-2.6276276276276276
2024-04-17,132000,132000,128400,128500,1058,-0.9252120277563608
2024-04-18,128500,129800,127100,127800,1319,-0.5447470817120622
2024-04-19,127800,130200,126000,127800,1126,0.0
2024-04-22,126500,130600,126500,130500,642,2.112676056338028
2024-04-23,130500,130800,129400,130700,356,0.15325670498084293
2024-04-24,133100,133100,129200,130000,1920,-0.5355776587605203
2024-04-25,130000,131800,129300,131800,1175,1.3846153846153846
2024-04-26,131800,132900,130300,132100,1070,0.2276176024279211
2024-04-29,132200,134600,132200,134600,768,1.8925056775170326
2024-04-30,136000,136000,132600,133300,686,-0.9658246656760773
2024-05-02,131800,133100,131000,131400,797,-1.4253563390847712
2024-05-03,131400,132700,131300,132600,778,0.91324200913242
2024-05-07,133700,133900,132000,132200,890,-0.301659125188537
2024-05-08,132200,132500,130200,132100,712,-0.07564296520423601
2024-05-09,131600,132500,131300,131900,425,-0.1514004542013626
2024-05-10,132000,132900,131900,132500,767,0.45489006823351025
2024-05-13,134000,134000,132400,132700,326,0.1509433962264151
2024-05-14,132700,133800,131800,132400,286,-0.22607385079125847
2024-05-16,134200,134200,131000,132400,1750,0.0
2024-05-17,132600,132600,129700,130200,1376,-1.6616314199395772
2024-05-20,130400,130600,129200,129600,869,-0.4608294930875576
2024-05-21,129200,129900,127900,128000,1693,-1.2345679012345678
2024-05-22,129900,129900,127900,128500,449,0.390625
2024-05-23,129100,129100,127900,129100,1040,0.4669260700389105
2024-05-24,130300,130300,128100,128100,817,-0.774593338497289
2024-05-27,128100,129900,127200,127200,1097,-0.702576112412178
2024-05-28,128500,128500,126600,127000,840,-0.15723270440251574
2024-05-29,127000,127300,124900,125500,2009,-1.1811023622047243
2024-05-30,126500,155000,124500,136200,49008,8.525896414342629
2024-05-31,155800,177000,141400,177000,325574,29.955947136563875
2024-06-03,194300,230000,194100,210500,459574,18.926553672316384
2024-06-04,198100,201000,177200,183500,291793,-12.826603325415679
2024-06-05,175100,180300,162600,164000,145106,-10.626702997275205
2024-06-07,171200,199600,168400,186200,483729,13.536585365853659
2024-06-10,191800,195600,181300,181300,143183,-2.631578947368421
2024-06-11,181100,193000,171200,173000,90800,-4.5780474351902924
2024-06-12,172100,179800,169400,173700,61755,0.40462427745664736
2024-06-13,172100,176500,169100,169100,25134,-2.648244099021301
2024-06-14,169400,170400,162200,163300,29280,-3.4299231224127738
2024-06-17,163500,168600,158000,160800,29271,-1.5309246785058175
