날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,17930,18750,17750,18250,72687,1.7847183491355272
2023-12-06,18250,18430,17970,18140,16351,-0.6027397260273972
2023-12-07,17980,18980,17950,18680,67372,2.9768467475192946
2023-12-08,18420,18680,18050,18170,29403,-2.7301927194860816
2023-12-11,18170,18320,18010,18030,17039,-0.7705008255365988
2023-12-12,18100,18780,18000,18500,59975,2.6067665002773155
2023-12-13,18710,19330,18280,18500,77288,0.0
2023-12-14,18840,19380,18320,18570,28998,0.3783783783783784
2023-12-15,18600,19350,18430,18460,16666,-0.5923532579429186
2023-12-18,18470,18520,18170,18240,19406,-1.191765980498375
2023-12-19,18230,18600,18180,18280,10389,0.21929824561403508
2023-12-20,18480,19190,18280,18840,37957,3.063457330415755
2023-12-21,18880,18990,18330,18830,24050,-0.05307855626326964
2023-12-22,18830,18990,18560,18600,12834,-1.2214551248008496
2023-12-26,18560,18610,18350,18370,16981,-1.2365591397849462
2023-12-27,18220,18710,18220,18500,17147,0.7076755579749592
2023-12-28,18510,18850,18390,18850,20163,1.891891891891892
2024-01-02,18830,19190,18540,19190,16836,1.8037135278514589
2024-01-03,19000,19190,18770,18890,9897,-1.5633142261594581
2024-01-04,18700,18900,18490,18740,12387,-0.7940709370037057
2024-01-05,18620,19020,18510,18830,9557,0.48025613660619
2024-01-08,18830,19620,18830,19390,38766,2.973977695167286
2024-01-09,19210,19530,19190,19370,10481,-0.1031459515214028
2024-01-10,19260,19450,19160,19270,7925,-0.5162622612287042
2024-01-11,19280,19730,19270,19670,9889,2.075765438505449
2024-01-12,19670,19680,18640,18840,27193,-4.219623792577529
2024-01-15,18840,18850,18380,18510,15338,-1.7515923566878981
2024-01-16,18510,18800,18230,18480,6825,-0.1620745542949757
2024-01-17,18490,18490,17930,17930,19041,-2.976190476190476
2024-01-18,18090,18090,17700,17910,9343,-0.11154489682097045
2024-01-19,18180,18360,17930,18020,4880,0.6141820212171971
2024-01-22,18430,18430,17860,18040,14611,0.11098779134295228
2024-01-23,17940,18090,17770,18000,11790,-0.22172949002217296
2024-01-24,18000,18890,17930,18640,35199,3.5555555555555554
2024-01-25,18580,18580,17810,18150,36042,-2.628755364806867
2024-01-26,18150,18270,18000,18100,8057,-0.27548209366391185
2024-01-29,18100,18100,17830,17950,13270,-0.8287292817679558
2024-01-30,17900,18900,17830,18250,38101,1.6713091922005572
2024-01-31,18070,18250,17630,17750,28928,-2.73972602739726
2024-02-01,18130,18780,17450,17740,77005,-0.056338028169014086
2024-02-02,17860,18370,17670,17920,36310,1.0146561443066515
2024-02-05,17890,17900,17580,17710,8260,-1.171875
2024-02-06,17710,18500,17540,18270,29240,3.1620553359683794
2024-02-07,18250,18250,17670,17890,23012,-2.079912424740011
2024-02-08,18210,18210,17790,17940,9225,0.2794857462269424
2024-02-13,17940,18210,17820,18100,15704,0.8918617614269788
2024-02-14,17880,18610,17830,18550,32063,2.4861878453038675
2024-02-15,18500,18650,18350,18560,14673,0.05390835579514825
2024-02-16,18780,21400,18560,20550,433508,10.721982758620689
2024-02-19,21300,23250,19870,20950,719927,1.9464720194647203
2024-02-20,20950,21100,19960,20000,133071,-4.534606205250596
2024-02-21,20050,20600,19690,19900,63574,-0.5
2024-02-22,20250,20400,19650,19680,65929,-1.105527638190955
2024-02-23,19460,21400,19400,19920,274707,1.2195121951219512
2024-02-26,20250,20350,19320,19680,56556,-1.2048192771084338
2024-02-27,19850,19850,18910,18960,45110,-3.6585365853658534
2024-02-28,19300,19300,18600,18690,20862,-1.4240506329113924
2024-02-29,18680,18790,18190,18300,21687,-2.086677367576244
2024-03-04,18450,18720,18210,18300,20485,0.0
2024-03-05,18900,18900,18060,18070,20788,-1.2568306010928962
2024-03-06,17900,18690,17900,18100,29368,0.16602102933038185
