날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,13170,13260,13060,13160,139436,-0.30303030303030304
2023-12-06,13160,13280,13120,13250,145583,0.6838905775075987
2023-12-07,13200,13270,13110,13150,164901,-0.7547169811320755
2023-12-08,13200,13280,13110,13270,96022,0.9125475285171103
2023-12-11,13360,13580,13300,13480,169289,1.5825169555388092
2023-12-12,13500,13620,13460,13560,124912,0.5934718100890208
2023-12-13,13560,13600,13490,13500,81725,-0.4424778761061947
2023-12-14,13630,13780,13540,13590,252901,0.6666666666666667
2023-12-15,13590,13690,13520,13540,116966,-0.36791758646063283
2023-12-18,13540,13610,13500,13510,78465,-0.22156573116691286
2023-12-19,13480,13590,13400,13560,81145,0.3700962250185048
2023-12-20,13590,13680,13580,13660,113518,0.7374631268436578
2023-12-21,13500,13600,13430,13430,153247,-1.6837481698389458
2023-12-22,13450,13580,13380,13560,160232,0.967982129560685
2023-12-26,13590,13620,13320,13430,213713,-0.9587020648967551
2023-12-27,13300,13390,13140,13310,182489,-0.8935219657483247
2023-12-28,13350,13520,13350,13490,112903,1.35236664162284
2024-01-02,13450,13570,13420,13520,116988,0.2223869532987398
2024-01-03,13450,13580,13380,13500,152563,-0.14792899408284024
2024-01-04,13480,13530,13210,13250,128333,-1.8518518518518516
2024-01-05,13220,13300,13130,13270,128199,0.1509433962264151
2024-01-08,13220,13440,13160,13350,86085,0.6028636021100227
2024-01-09,13450,13620,13340,13610,161184,1.947565543071161
2024-01-10,13620,13700,13080,13180,369176,-3.159441587068332
2024-01-11,13240,13260,13020,13050,272431,-0.9863429438543246
2024-01-12,13010,13130,12730,12850,332349,-1.532567049808429
2024-01-15,12960,12960,12800,12800,95728,-0.38910505836575876
2024-01-16,12770,12840,12610,12650,146852,-1.171875
2024-01-17,12700,12700,12380,12380,211299,-2.1343873517786562
2024-01-18,12380,12640,12290,12520,154766,1.1308562197092082
2024-01-19,12620,12910,12560,12640,129182,0.9584664536741214
2024-01-22,12800,12880,12550,12820,147509,1.4240506329113924
2024-01-23,12760,12930,12690,12830,77562,0.078003120124805
2024-01-24,12840,12920,12730,12820,79075,-0.0779423226812159
2024-01-25,12890,12940,12680,12920,98425,0.7800312012480499
2024-01-26,12800,13200,12790,13140,115441,1.7027863777089782
2024-01-29,13220,13220,12960,12990,123733,-1.141552511415525
2024-01-30,12990,13120,12850,12940,186580,-0.3849114703618168
2024-01-31,12940,12970,12630,12700,179359,-1.8547140649149922
2024-02-01,12620,12790,12520,12760,266077,0.47244094488188976
2024-02-02,12780,12880,12630,12700,387058,-0.4702194357366771
2024-02-05,12660,12660,11950,12460,635517,-1.889763779527559
2024-02-06,12400,12600,12320,12510,290725,0.40128410914927765
2024-02-07,12600,12660,12450,12660,215536,1.1990407673860912
2024-02-08,12660,12760,12540,12660,288291,0.0
2024-02-13,12690,12850,12520,12650,249244,-0.07898894154818326
2024-02-14,12520,12720,12460,12660,168797,0.07905138339920949
2024-02-15,12790,12790,12510,12580,178293,-0.631911532385466
2024-02-16,12690,12900,12560,12820,242208,1.9077901430842605
2024-02-19,12930,13720,12910,13660,1077557,6.5522620904836195
2024-02-20,13800,13800,13160,13170,517727,-3.5871156661786237
2024-02-21,13170,13390,13030,13070,240485,-0.759301442672741
2024-02-22,13150,13150,12850,12870,239350,-1.5302218821729152
2024-02-23,12880,12880,12570,12640,269477,-1.7871017871017871
2024-02-26,12640,12700,12470,12470,203194,-1.3449367088607596
2024-02-27,12450,12470,12220,12220,261374,-2.0048115477145148
2024-02-28,12240,12660,12230,12560,199441,2.7823240589198037
2024-02-29,12530,12570,12410,12530,157318,-0.23885350318471338
2024-03-04,12530,12640,12260,12320,288588,-1.675977653631285
2024-03-05,12260,12440,12250,12350,169141,0.2435064935064935
2024-03-06,12270,12390,12170,12200,177339,-1.214574898785425
2024-03-07,12310,12480,12200,12310,149520,0.9016393442622952
2024-03-08,12440,12440,12220,12280,141785,-0.2437043054427295
2024-03-11,12270,12340,12200,12280,66268,0.0
2024-03-12,12280,12350,12220,12300,102770,0.16286644951140067
2024-03-13,12280,12330,12180,12210,144066,-0.7317073170731708
2024-03-14,12270,12310,12140,12280,135174,0.5733005733005733
2024-03-15,12280,12330,12150,12240,140882,-0.32573289902280134
2024-03-18,12240,12310,12120,12130,135702,-0.8986928104575163
2024-03-19,12110,12240,12050,12060,251977,-0.5770816158285244
2024-03-20,12130,12130,11980,12020,227099,-0.33167495854063017
2024-03-21,12040,12150,12000,12050,132373,0.24958402662229617
2024-03-22,12020,12390,12010,12260,199719,1.7427385892116183
2024-03-25,12270,12670,12200,12620,358083,2.936378466557912
2024-03-26,12680,12810,12540,12790,242466,1.347068145800317
2024-03-27,12760,13140,12760,12960,273140,1.3291634089132134
2024-03-28,13010,13110,12820,12880,202845,-0.6172839506172839
2024-03-29,12900,12970,12740,12860,183482,-0.15527950310559005
2024-04-01,12900,13750,12900,13630,828359,5.9875583203732505
2024-04-02,13500,13510,13240,13400,364734,-1.6874541452677916
2024-04-03,13390,13950,13260,13860,620958,3.4328358208955225
2024-04-04,13950,13950,13550,13750,281112,-0.7936507936507936
2024-04-05,13530,14090,13530,13890,299187,1.0181818181818183
2024-04-08,13830,13910,13550,13660,264558,-1.655867530597552
2024-04-09,13660,13870,13560,13690,160855,0.21961932650073207
2024-04-11,13550,13790,13330,13410,245935,-2.0452885317750185
2024-04-12,13420,13490,13040,13280,231769,-0.9694258016405668
2024-04-15,13250,13260,12960,13060,175779,-1.6566265060240966
2024-04-16,12940,13060,12740,12850,192243,-1.6079632465543645
2024-04-17,12990,13550,12880,13330,319521,3.735408560311284
2024-04-18,13470,13670,13390,13520,154963,1.4253563390847712
2024-04-19,13450,14200,13360,13790,773494,1.9970414201183433
2024-04-22,13910,13930,13670,13840,274123,0.36258158085569253
2024-04-23,13850,14120,13650,13820,247663,-0.1445086705202312
2024-04-24,13980,13980,13670,13730,145489,-0.6512301013024602
2024-04-25,13650,13820,13540,13560,137899,-1.2381646030589948
2024-04-26,13590,13960,13480,13870,211139,2.286135693215339
2024-04-29,13990,14350,13940,14260,274741,2.81182408074982
2024-04-30,14260,14380,14130,14240,150821,-0.1402524544179523
2024-05-02,14140,14310,13950,14070,268429,-1.193820224719101
2024-05-03,14190,14190,13870,14030,125883,-0.28429282160625446
2024-05-07,14120,14150,13720,13750,183962,-1.9957234497505347
2024-05-08,13840,13850,13630,13690,102887,-0.4363636363636364
2024-05-09,13670,13950,13400,13530,271973,-1.1687363038714391
2024-05-10,13670,13950,13560,13850,176348,2.3651145602365116
2024-05-13,13980,14150,13750,14030,161749,1.2996389891696751
2024-05-14,14080,14140,13750,13760,176429,-1.924447612259444
2024-05-16,13850,13960,13340,13370,267191,-2.8343023255813953
2024-05-17,13320,13470,13300,13380,68521,0.07479431563201197
2024-05-20,13490,13490,13200,13270,160783,-0.8221225710014948
2024-05-21,13210,13290,13070,13260,177866,-0.07535795026375283
2024-05-22,13190,13300,13060,13210,181631,-0.3770739064856712
2024-05-23,13160,13470,13140,13440,172078,1.7411052233156699
2024-05-24,13300,13720,13260,13510,231468,0.5208333333333333
2024-05-27,13570,13900,13490,13550,155003,0.2960769800148038
