날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,1463,1500,1446,1480,45915,1.36986301369863
2023-12-06,1475,1526,1451,1519,42076,2.635135135135135
2023-12-07,1529,1530,1476,1489,18297,-1.9749835418038184
2023-12-08,1480,1498,1480,1495,11047,0.4029550033579583
2023-12-11,1495,1562,1490,1535,43950,2.6755852842809364
2023-12-12,1560,1568,1502,1554,34571,1.2377850162866448
2023-12-13,1536,1585,1531,1544,28030,-0.6435006435006435
2023-12-14,1544,1544,1481,1500,24871,-2.849740932642487
2023-12-15,1500,1515,1468,1509,10292,0.6
2023-12-18,1497,1497,1428,1490,35440,-1.2591119946984757
2023-12-19,1490,1501,1431,1491,9129,0.06711409395973154
2023-12-20,1491,1497,1471,1483,18998,-0.5365526492287056
2023-12-21,1488,1495,1431,1470,12424,-0.8766014834794336
2023-12-22,1470,1473,1432,1470,14247,0.0
2023-12-26,1470,1473,1457,1460,53523,-0.6802721088435374
2023-12-27,1470,1530,1461,1483,16687,1.5753424657534247
2023-12-28,1477,1486,1468,1484,10045,0.06743088334457181
2024-01-02,1484,1530,1472,1528,11027,2.964959568733154
2024-01-03,1512,1512,1486,1495,12649,-2.1596858638743455
2024-01-04,1495,1510,1491,1500,20345,0.33444816053511706
2024-01-05,1505,1554,1498,1535,37522,2.3333333333333335
2024-01-08,1535,1596,1495,1525,63517,-0.6514657980456027
2024-01-09,1525,1580,1518,1539,17728,0.9180327868852459
2024-01-10,1546,1549,1520,1541,21138,0.1299545159194282
2024-01-11,1541,1655,1532,1576,49699,2.2712524334847504
2024-01-12,1576,1620,1562,1600,28155,1.5228426395939088
2024-01-15,1593,1728,1580,1635,111930,2.1875
2024-01-16,1618,1648,1550,1648,51738,0.7951070336391437
2024-01-17,1648,1650,1561,1579,32102,-4.186893203883495
2024-01-18,1560,1595,1560,1580,19950,0.06333122229259025
2024-01-19,1566,1645,1566,1625,37445,2.848101265822785
2024-01-22,1642,1668,1630,1643,32526,1.1076923076923075
2024-01-23,1643,1675,1569,1668,30689,1.5216068167985393
2024-01-24,1750,2135,1684,1762,2264944,5.635491606714628
2024-01-25,1763,1782,1673,1693,226626,-3.916004540295119
2024-01-26,1715,1715,1650,1657,85241,-2.12640283520378
2024-01-29,1657,1710,1624,1639,128677,-1.0863005431502715
2024-01-30,1670,1670,1593,1596,51266,-2.6235509456985966
2024-01-31,1596,1615,1556,1556,26642,-2.506265664160401
2024-02-01,1556,1570,1509,1515,49619,-2.634961439588689
2024-02-02,1515,1614,1515,1578,20185,4.158415841584159
2024-02-05,1577,1635,1572,1615,16011,2.3447401774397973
2024-02-06,1608,1608,1537,1574,22513,-2.538699690402477
2024-02-07,1574,1580,1535,1580,18438,0.3811944091486658
2024-02-08,1571,1587,1540,1572,16035,-0.5063291139240507
2024-02-13,1566,1566,1543,1555,10117,-1.0814249363867683
2024-02-14,1673,1673,1525,1580,43508,1.607717041800643
2024-02-15,1620,1620,1561,1571,50792,-0.569620253164557
2024-02-16,1571,1612,1559,1611,25718,2.546148949713558
2024-02-19,1611,1630,1588,1617,16794,0.37243947858473
2024-02-20,1630,1660,1603,1643,20768,1.6079158936301792
2024-02-21,1636,1700,1611,1618,57139,-1.5216068167985393
2024-02-22,1618,1635,1590,1629,17652,0.6798516687268232
2024-02-23,1610,1639,1597,1627,15752,-0.12277470841006752
2024-02-26,1618,1624,1586,1603,8525,-1.4751075599262446
2024-02-27,1603,1615,1556,1565,23682,-2.3705552089831565
2024-02-28,1600,1610,1555,1595,23649,1.9169329073482428
2024-02-29,1595,1596,1535,1570,12793,-1.5673981191222568
2024-03-04,1570,1570,1519,1546,21408,-1.5286624203821657
2024-03-05,1564,1564,1498,1525,16415,-1.3583441138421735
2024-03-06,1525,1559,1473,1559,18692,2.2295081967213117
2024-03-07,1569,1569,1493,1522,16256,-2.3733162283515075
2024-03-08,1506,1506,1491,1505,16857,-1.1169513797634691
2024-03-11,1543,1543,1487,1519,14833,0.9302325581395349
2024-03-12,1533,1533,1488,1504,4228,-0.9874917709019092
2024-03-13,1490,1502,1475,1502,17147,-0.13297872340425532
2024-03-14,1502,1525,1484,1525,8614,1.5312916111850865
2024-03-15,1525,1525,1495,1515,13136,-0.6557377049180327
2024-03-18,1515,1515,1486,1507,14266,-0.528052805280528
2024-03-19,1508,1540,1486,1527,29620,1.3271400132714002
2024-03-20,1531,1531,1490,1490,11004,-2.4230517354289454
2024-03-21,1495,1553,1490,1550,32982,4.026845637583892
2024-03-22,1570,1585,1550,1585,23862,2.258064516129032
2024-03-25,1641,1641,1585,1620,94852,2.2082018927444795
2024-03-26,1643,1715,1607,1651,89599,1.9135802469135803
2024-03-27,1651,1706,1627,1700,57246,2.967898243488795
2024-03-28,1717,1747,1678,1747,78501,2.764705882352941
2024-03-29,1799,1799,1671,1745,42750,-0.11448196908986834
2024-04-01,1744,1744,1676,1708,12818,-2.1203438395415475
2024-04-02,1708,1708,1593,1634,38879,-4.332552693208431
2024-04-03,1617,1634,1601,1631,7033,-0.18359853121175032
2024-04-04,1591,1650,1591,1650,21411,1.1649294911097487
2024-04-05,1650,1669,1625,1658,47420,0.48484848484848486
2024-04-08,1608,1663,1607,1651,49162,-0.4221954161640531
2024-04-09,1651,1670,1651,1654,8995,0.18170805572380377
2024-04-11,1650,1650,1585,1601,7663,-3.2043530834340994
2024-04-12,1610,1610,1565,1565,9459,-2.2485946283572766
2024-04-15,1567,1567,1501,1536,21548,-1.853035143769968
2024-04-16,1534,1534,1461,1529,11549,-0.4557291666666667
2024-04-17,1515,1600,1514,1600,13729,4.643557880967953
2024-04-18,1586,1620,1552,1609,14315,0.5625
2024-04-19,1630,1630,1593,1614,6931,0.3107520198881293
2024-04-22,1612,1612,1567,1603,10385,-0.6815365551425031
2024-04-23,1614,1740,1571,1685,95370,5.115408608858391
2024-04-24,1685,1750,1556,1661,42466,-1.4243323442136497
2024-04-25,1661,1700,1610,1694,44054,1.9867549668874174
2024-04-26,1750,1750,1635,1636,36732,-3.4238488783943333
2024-04-29,1652,1652,1605,1625,30468,-0.6723716381418092
2024-04-30,1639,1639,1605,1616,8381,-0.5538461538461538
2024-05-02,1624,1626,1609,1620,7056,0.24752475247524752
2024-05-03,1620,1630,1596,1613,7316,-0.43209876543209874
2024-05-07,1613,1980,1573,1597,1563502,-0.9919404835709857
2024-05-08,1598,1606,1568,1569,80034,-1.7532874139010644
2024-05-09,1570,1595,1570,1578,81493,0.5736137667304015
2024-05-10,1578,1595,1563,1579,76819,0.06337135614702154
2024-05-13,1575,1590,1568,1589,49016,0.6333122229259025
2024-05-14,1620,2065,1600,1689,8565818,6.293266205160478
2024-05-16,1700,1710,1644,1660,646017,-1.7169923031379515
2024-05-17,1683,1750,1661,1714,1422677,3.2530120481927707
2024-05-20,1693,1795,1665,1724,946413,0.5834305717619603
2024-05-21,1700,1722,1662,1687,279796,-2.1461716937354987
2024-05-22,1686,1687,1647,1647,234863,-2.3710729104919976
2024-05-23,1665,1669,1615,1665,182900,1.092896174863388
2024-05-24,1665,1665,1628,1634,131697,-1.8618618618618619
2024-05-27,1634,1758,1610,1708,684412,4.528763769889841
2024-05-28,1712,1740,1663,1714,385884,0.351288056206089
2024-05-29,1713,1713,1673,1673,169226,-2.3920653442240374
2024-05-30,1686,1714,1642,1706,176825,1.972504482964734
2024-05-31,1686,1709,1665,1704,121832,-0.11723329425556857
2024-06-03,1718,1747,1698,1746,174753,2.464788732394366
2024-06-04,1747,1748,1681,1687,158407,-3.379152348224513
2024-06-05,1687,1705,1675,1693,81305,0.35566093657379966
2024-06-07,1704,1704,1675,1693,79738,0.0
2024-06-10,1691,1693,1638,1655,189968,-2.244536326048435
2024-06-11,1639,1655,1620,1640,98882,-0.906344410876133
2024-06-12,1638,1651,1555,1572,203783,-4.146341463414634
2024-06-13,1572,1591,1502,1519,196769,-3.371501272264631
2024-06-14,1510,1530,1469,1487,204592,-2.106649111257406
2024-06-17,1487,1495,1422,1444,178052,-2.89172831203766
2024-06-18,1445,1556,1445,1514,93370,4.847645429362881
2024-06-19,1538,1538,1489,1517,48723,0.19815059445178335
2024-06-20,1519,1540,1456,1465,130386,-3.4278180619644036
2024-06-21,1465,1465,1407,1411,66726,-3.6860068259385668
2024-06-24,1409,1409,1283,1318,226153,-6.591070163004961
2024-06-25,1291,1374,1290,1360,106582,3.1866464339908953
2024-06-26,1373,1425,1335,1411,77721,3.75
