날짜,시가,고가,저가,종가,거래량,등락률
2023-12-05,10730,11190,10320,10530,1962307,-1.863932898415657
2023-12-06,10510,10720,10290,10290,984367,-2.2792022792022792
2023-12-07,10110,10290,9700,10160,1583308,-1.2633624878522838
2023-12-08,10050,10350,10050,10200,919581,0.39370078740157477
2023-12-11,10360,10670,10250,10390,1059235,1.8627450980392157
2023-12-12,10430,10500,10110,10200,743718,-1.8286814244465832
2023-12-13,10100,10100,9840,9970,1169357,-2.2549019607843137
2023-12-14,10170,10290,9820,10010,1951592,0.4012036108324975
2023-12-15,9930,10030,9180,9280,2617578,-7.292707292707293
2023-12-18,9510,9880,9400,9790,1348402,5.495689655172414
2023-12-19,9740,9890,9610,9700,582384,-0.9193054136874361
2023-12-20,9880,10130,9810,10010,1160234,3.1958762886597936
2023-12-21,9950,10330,9810,10060,1533410,0.4995004995004995
2023-12-22,10030,10100,9510,9650,1220321,-4.075546719681909
2023-12-26,9600,9650,9300,9340,837213,-3.2124352331606216
2023-12-27,9350,9560,9260,9390,630154,0.5353319057815845
2023-12-28,9380,9380,9200,9330,558549,-0.6389776357827476
2024-01-02,9390,9510,9100,9270,821803,-0.6430868167202572
2024-01-03,9180,9240,9020,9160,1006507,-1.186623516720604
2024-01-04,9040,9360,9040,9240,806411,0.8733624454148471
2024-01-05,9210,9580,9140,9350,1021742,1.1904761904761905
2024-01-08,9440,9780,9200,9700,1180589,3.7433155080213902
2024-01-09,9740,10050,9600,9900,1378029,2.0618556701030926
2024-01-10,9890,9890,9300,9310,1671942,-5.95959595959596
2024-01-11,9300,9450,9110,9190,873395,-1.288936627282492
2024-01-12,9270,9290,8980,9060,824426,-1.4145810663764962
2024-01-15,9110,9230,8800,8890,684358,-1.8763796909492272
2024-01-16,8920,9100,8680,8830,508546,-0.6749156355455568
2024-01-17,8910,8980,8580,8650,618899,-2.0385050962627407
2024-01-18,8620,8800,8560,8650,586676,0.0
2024-01-19,8770,8970,8520,8600,685192,-0.5780346820809248
2024-01-22,8750,8750,8300,8640,946233,0.46511627906976744
2024-01-23,8720,9120,8590,8820,900745,2.083333333333333
2024-01-24,8780,9130,8630,9040,677039,2.494331065759637
2024-01-25,9010,9010,8510,8540,924666,-5.530973451327434
2024-01-26,8540,8600,8420,8450,360131,-1.053864168618267
2024-01-29,8380,8580,7990,8040,991273,-4.85207100591716
2024-01-30,8060,8240,7930,8140,680248,1.2437810945273633
2024-01-31,8040,8120,7790,7880,858602,-3.194103194103194
2024-02-01,7830,7970,7650,7870,783870,-0.12690355329949238
2024-02-02,7980,8110,7800,7850,900002,-0.25412960609911056
2024-02-05,7850,8180,7800,7990,869186,1.78343949044586
2024-02-06,7960,7960,7620,7750,782069,-3.0037546933667083
2024-02-07,7830,7860,7660,7670,469599,-1.032258064516129
2024-02-08,7670,7830,7600,7740,711950,0.9126466753585397
2024-02-13,7960,8220,7800,8190,1191890,5.813953488372093
2024-02-14,8030,8420,7870,8400,1062054,2.564102564102564
2024-02-15,8530,8960,8410,8860,1886853,5.476190476190476
2024-02-16,8900,9400,8860,9210,2063006,3.9503386004514676
2024-02-19,9230,9280,8770,8940,1226225,-2.9315960912052117
2024-02-20,8940,9210,8800,9000,751851,0.6711409395973155
2024-02-21,8920,9150,8690,8750,752956,-2.7777777777777777
2024-02-22,8750,8850,8660,8770,585059,0.2285714285714286
2024-02-23,8710,9110,8590,9020,890782,2.8506271379703536
2024-02-26,9050,9100,8780,8890,539812,-1.441241685144124
2024-02-27,8930,8930,8490,8500,727119,-4.386951631046119
2024-02-28,8450,8580,8390,8510,651095,0.1176470588235294
2024-02-29,8450,8560,8290,8450,666911,-0.7050528789659225
2024-03-04,8510,8570,8100,8280,867498,-2.0118343195266273
2024-03-05,8320,8420,8110,8180,666173,-1.2077294685990339
2024-03-06,8290,8450,8030,8070,851875,-1.3447432762836184
2024-03-07,8100,8140,7900,7960,597804,-1.3630731102850062
2024-03-08,7990,8060,7880,7960,511601,0.0
2024-03-11,7920,8030,7820,7880,418261,-1.0050251256281406
2024-03-12,7860,8120,7810,8060,493271,2.284263959390863
2024-03-13,8150,8600,8060,8290,1405076,2.8535980148883375
2024-03-14,8350,8460,8010,8190,741137,-1.2062726176115801
2024-03-15,8270,8380,8080,8140,845502,-0.6105006105006106
2024-03-18,8080,8820,8080,8730,1584219,7.2481572481572485
2024-03-19,8710,8860,8460,8820,1107773,1.0309278350515463
2024-03-20,8820,8820,8370,8640,906515,-2.0408163265306123
2024-03-21,8640,8740,8280,8330,1056916,-3.587962962962963
2024-03-22,8330,8410,8180,8340,562327,0.12004801920768307
2024-03-25,8400,9990,8360,9890,15405837,18.585131894484412
2024-03-26,9800,9920,9510,9580,4042711,-3.1344792719919106
2024-03-27,9670,9830,9280,9310,2502381,-2.8183716075156577
2024-03-28,9310,9810,9260,9720,3510884,4.403866809881848
2024-03-29,9990,10150,9720,9850,3491241,1.337448559670782
2024-04-01,10000,10650,9760,10410,5686485,5.685279187817259
2024-04-02,10410,10410,10010,10050,1876565,-3.45821325648415
2024-04-03,9940,11200,9890,10850,8944330,7.960199004975125
2024-04-04,10780,11100,10590,10940,2918512,0.8294930875576038
2024-04-05,10790,10840,10180,10280,1974359,-6.032906764168191
2024-04-08,10200,10250,9580,9670,2067288,-5.93385214007782
2024-04-09,9630,10240,9590,10100,1591083,4.446742502585315
2024-04-11,10000,10410,9880,10240,1221919,1.3861386138613863
2024-04-12,10390,10870,10350,10700,2160504,4.4921875
2024-04-15,10510,11070,10290,10970,2376706,2.5233644859813085
2024-04-16,10800,11190,10320,10610,2094717,-3.2816773017319965
2024-04-17,10730,11330,10730,11020,2403247,3.8642789820923658
2024-04-18,10960,11390,10860,11190,1695511,1.5426497277676952
2024-04-19,11160,11850,11000,11570,4459962,3.395889186773905
2024-04-22,11580,12000,10690,10860,4213557,-6.1365600691443385
2024-04-23,10950,11110,10520,10630,1922985,-2.117863720073665
2024-04-24,10660,10870,10390,10750,1338787,1.1288805268109126
2024-04-25,10740,10740,10010,10130,2204910,-5.767441860465116
2024-04-26,10100,10350,9990,10270,1115008,1.3820335636722607
2024-04-29,10270,10620,10220,10430,990512,1.557935735150925
2024-04-30,10320,10560,10180,10340,1013533,-0.862895493767977
2024-05-02,10440,10770,10400,10650,1339062,2.998065764023211
2024-05-03,10660,10890,10360,10800,1257371,1.4084507042253522
2024-05-07,10750,10790,10310,10410,1135088,-3.6111111111111107
2024-05-08,10410,10550,10020,10450,1175502,0.38424591738712777
2024-05-09,10460,11400,10410,11120,4859855,6.411483253588517
2024-05-10,11320,11330,10820,10830,1984033,-2.6079136690647484
2024-05-13,8470,9070,8370,8380,11293402,-22.62234533702678
2024-05-14,8680,8940,8560,8600,6119946,2.6252983293556085
2024-05-16,8670,8790,8070,8130,5111734,-5.465116279069767
2024-05-17,8010,8380,7960,8200,2666205,0.8610086100861009
2024-05-20,8270,8560,8180,8550,2267668,4.2682926829268295
2024-05-21,8560,8730,8410,8650,1959168,1.1695906432748537
2024-05-22,8630,8630,8380,8380,1438399,-3.121387283236994
2024-05-23,8380,8470,8260,8440,1003858,0.7159904534606205
2024-05-24,8390,8490,8240,8240,1027287,-2.3696682464454977
2024-05-27,8280,8390,8110,8220,1052761,-0.24271844660194172
2024-05-28,8160,8280,7810,7870,2367218,-4.257907542579075
2024-05-29,8030,8030,7350,7540,2977239,-4.193138500635324
2024-05-30,7530,7660,7350,7390,1017430,-1.989389920424403
2024-05-31,7450,7930,7410,7860,1780903,6.359945872801083
2024-06-03,7970,7970,7650,7730,1052319,-1.653944020356234
2024-06-04,7650,7700,7430,7460,871428,-3.4928848641655885
2024-06-05,7500,7500,7270,7350,749995,-1.4745308310991956
2024-06-07,7360,7490,7300,7330,501784,-0.27210884353741494
2024-06-10,7580,7730,7510,7680,1173310,4.774897680763983
2024-06-11,7700,7710,7540,7590,588400,-1.171875
2024-06-12,7560,8100,7480,7980,1853112,5.138339920948617
2024-06-13,8100,8380,8010,8190,1932566,2.631578947368421
2024-06-14,8360,8370,7970,8050,1011957,-1.7094017094017095
2024-06-17,8120,8200,8010,8050,605771,0.0
2024-06-18,8160,8160,7860,7960,650351,-1.1180124223602486
2024-06-19,8100,8390,8020,8310,1862033,4.396984924623116
2024-06-20,8310,8410,8210,8290,669546,-0.24067388688327318
2024-06-21,8300,8330,8100,8320,711444,0.3618817852834741
2024-06-24,8420,8580,8260,8350,1243065,0.3605769230769231
2024-06-25,8350,8370,8110,8180,613787,-2.035928143712575
2024-06-26,8230,8300,8090,8150,511982,-0.36674816625916873
2024-06-27,8220,8400,8130,8190,774821,0.49079754601227
2024-06-28,8200,8210,7970,8000,692806,-2.31990231990232
2024-07-01,8000,8220,7940,8080,922077,1.0
2024-07-02,8330,8410,8000,8080,1434738,0.0
2024-07-03,8050,8100,7770,7780,1013224,-3.7128712871287126
2024-07-04,7750,7980,7590,7970,765152,2.442159383033419
2024-07-05,7870,8000,7670,7730,1178140,-3.0112923462986196
2024-07-08,7660,7710,7460,7680,1048273,-0.646830530401035
2024-07-09,7680,7800,7580,7600,834250,-1.0416666666666665
2024-07-10,7570,7570,6810,6850,4285916,-9.868421052631579
2024-07-11,6880,6900,6700,6770,1357138,-1.167883211678832
2024-07-12,6770,6800,6650,6650,751183,-1.7725258493353029
2024-07-15,6690,6760,6550,6730,997483,1.2030075187969926
2024-07-16,6760,6920,6640,6700,871148,-0.44576523031203563
2024-07-17,6720,6780,6520,6540,1120900,-2.3880597014925375
2024-07-18,6540,6800,6410,6730,1040890,2.90519877675841
2024-07-19,6860,7540,6800,7410,7617282,10.104011887072808
2024-07-22,7420,7510,7000,7100,1756096,-4.183535762483131
2024-07-23,7030,7140,6820,6920,1270037,-2.535211267605634
2024-07-24,6940,7200,6860,6910,1135184,-0.1445086705202312
2024-07-25,6800,6940,6700,6880,786438,-0.43415340086830684
2024-07-26,6880,6900,6630,6680,642387,-2.9069767441860463
2024-07-29,6730,6790,6560,6680,711228,0.0
2024-07-30,6690,6700,6450,6490,778733,-2.844311377245509
2024-07-31,6490,6560,6390,6530,628712,0.6163328197226503
2024-08-01,6580,6900,6560,6830,855380,4.594180704441041
2024-08-02,6800,6800,6500,6540,869463,-4.24597364568082
2024-08-05,6400,6410,5690,5940,1839225,-9.174311926605505
2024-08-06,6010,6610,6010,6500,1047148,9.427609427609427
2024-08-07,6430,6810,6430,6740,626533,3.6923076923076925
2024-08-08,6590,6930,6540,6730,582187,-0.1483679525222552
2024-08-09,6840,6910,6740,6770,457084,0.5943536404160475
2024-08-12,6770,7220,6330,6480,2757136,-4.283604135893649
2024-08-13,6500,6500,5980,6280,1498105,-3.0864197530864197
2024-08-14,6350,6410,6130,6260,1046488,-0.3184713375796179
2024-08-16,6290,6300,6080,6110,782729,-2.3961661341853033
2024-08-19,6040,6070,5700,5730,1523091,-6.219312602291326
2024-08-20,5790,5970,5720,5960,743905,4.013961605584642
2024-08-21,5920,5920,5750,5770,536269,-3.1879194630872485
2024-08-22,5800,5870,5720,5820,396506,0.8665511265164645
2024-08-23,5780,5810,5630,5670,629427,-2.5773195876288657
2024-08-26,5670,5730,5560,5650,402990,-0.3527336860670194
2024-08-27,5680,5920,5580,5920,695434,4.778761061946903
2024-08-28,5890,5940,5780,5880,359902,-0.6756756756756757
2024-08-29,5660,5850,5650,5710,384102,-2.891156462585034
2024-08-30,5720,5890,5700,5870,329497,2.8021015761821366
2024-09-02,5940,6100,5910,5970,580657,1.7035775127768313
2024-09-03,6020,6280,5920,6110,863090,2.3450586264656614
2024-09-04,5900,6020,5780,5950,624636,-2.618657937806874
2024-09-05,6090,6870,6080,6670,4699829,12.100840336134453
2024-09-06,6710,6720,6370,6510,1352847,-2.39880059970015
2024-09-09,6400,6550,6290,6540,908638,0.4608294930875576
